days since 1900-1-1, spei
1990-10-16, -0.61029
1990-11-16, -0.88169
1990-12-16, -1.4531
1991-01-16, -1.5288
1991-02-15, -1.6271
1991-03-16, 0.66654
1991-04-16, 0.77298
1991-05-16, 1.1659
1991-06-16, 1.8001
1991-07-16, -0.46938
1991-08-16, 0.55271
1991-09-16, 0.6415
1991-10-16, 0.11572
1991-11-16, -1.0857
1991-12-16, -0.60149
1992-01-16, -0.54833
1992-02-15, 0.61968
1992-03-16, 0.98747
1992-04-16, 0.58238
1992-05-16, 0.79456
1992-06-16, -0.12346
1992-07-16, -1.0311
1992-08-16, -0.32224
1992-09-16, -0.41817
1992-10-16, -0.050102
1992-11-16, -1.1709
1992-12-16, 0.27138
1993-01-16, 1.4559
1993-02-15, 1.6627
1993-03-16, 1.6735
1993-04-16, 1.3405
1993-05-16, 0.59881
1993-06-16, -0.53672
1993-07-16, -1.3252
1993-08-16, -0.50693
1993-09-16, -0.19592
1993-10-16, -0.16953
1993-11-16, -0.53325
1993-12-16, -0.79572
1994-01-16, -0.89106
1994-02-15, -0.36321
1994-03-16, -0.5012
1994-04-16, -0.397
1994-05-16, 0.10943
1994-06-16, -0.424
1994-07-16, 0.21356
1994-08-16, 0.076238
1994-09-16, -0.17702
1994-10-16, 0.66019
1994-11-16, 0.90632
1994-12-16, 0.61141
1995-01-16, 1.7828
1995-02-15, 1.2705
1995-03-16, 1.6766
1995-04-16, 1.7115
1995-05-16, 1.2046
1995-06-16, 1.7847
1995-07-16, 0.62955
1995-08-16, 0.99735
1995-09-16, -0.44531
1995-10-16, -1.3758
1995-11-16, -1.7904
1995-12-16, -1.2509
1996-01-16, -1.1354
1996-02-15, 0.24143
1996-03-16, 0.31148
1996-04-16, 0.12183
1996-05-16, 0.41282
1996-06-16, -0.89636
1996-07-16, -1.0894
1996-08-16, -0.95811
1996-09-16, -0.93897
1996-10-16, 0.67133
1996-11-16, 1.0762
1996-12-16, 1.6507
1997-01-16, 1.7014
1997-02-15, 0.88228
1997-03-16, 0.043835
1997-04-16, -0.79144
1997-05-16, -2.0285
1997-06-16, -1.9491
1997-07-16, -0.93463
1997-08-16, -0.032646
1997-09-16, 1.0882
1997-10-16, 0.72911
1997-11-16, 1.312
1997-12-16, 1.4305
1998-01-16, 1.1588
1998-02-15, 2.1835
1998-03-16, 1.9242
1998-04-16, 1.9731
1998-05-16, 2.3729
1998-06-16, 1.6306
1998-07-16, 2.0412
1998-08-16, 2.301
1998-09-16, 1.8932
1998-10-16, 1.3665
1998-11-16, 1.21
1998-12-16, 0.45209
1999-01-16, 0.19479
1999-02-15, -0.17678
1999-03-16, -0.041476
1999-04-16, 0.44459
1999-05-16, 0.53806
1999-06-16, 1.2883
1999-07-16, 1.762
1999-08-16, 2.1482
1999-09-16, 2.0961
1999-10-16, 1.142
1999-11-16, 0.251
1999-12-16, -1.2086
2000-01-16, -1.2458
2000-02-15, 0.22775
2000-03-16, 0.29551
2000-04-16, 0.91457
2000-05-16, 1.1894
2000-06-16, 0.51379
2000-07-16, 1.1961
2000-08-16, 1.0167
2000-09-16, 1.3561
2000-10-16, 1.8442
2000-11-16, 0.75564
2000-12-16, -0.62709
2001-01-16, 0.22869
2001-02-15, 0.57315
2001-03-16, 0.72724
2001-04-16, 1.1824
2001-05-16, 0.8071
2001-06-16, 0.28924
2001-07-16, 0.30364
2001-08-16, -0.40503
2001-09-16, 0.65071
2001-10-16, 0.80175
2001-11-16, 1.165
2001-12-16, 0.6288
2002-01-16, 0.024401
2002-02-15, -0.63994
2002-03-16, -1.2809
2002-04-16, -1.2862
2002-05-16, -1.1072
2002-06-16, -0.38906
2002-07-16, 0.35174
2002-08-16, 1.1766
2002-09-16, 1.0908
2002-10-16, 0.91611
2002-11-16, 1.4435
2002-12-16, 1.4515
2003-01-16, 0.21128
2003-02-15, 0.41984
2003-03-16, -0.066875
2003-04-16, -0.18138
2003-05-16, 0.71293
2003-06-16, 0.82343
2003-07-16, 1.4448
2003-08-16, 1.439
2003-09-16, 0.83138
2003-10-16, 0.18581
2003-11-16, 0.55966
2003-12-16, 0.059167
2004-01-16, -0.50722
2004-02-15, 0.38564
2004-03-16, -0.37098
2004-04-16, -0.62
2004-05-16, -0.3869
2004-06-16, -1.5066
2004-07-16, -0.65588
2004-08-16, 0.5624
2004-09-16, 0.82852
2004-10-16, 2.0519
2004-11-16, 1.5336
2004-12-16, 1.9332
2005-01-16, 2.1688
2005-02-15, 1.8112
2005-03-16, 1.6688
2005-04-16, 1.3738
2005-05-16, 1.0369
2005-06-16, 0.92122
2005-07-16, 1.219
2005-08-16, 1.7875
2005-09-16, 1.5474
2005-10-16, 1.5542
2005-11-16, 0.9008
2005-12-16, 0.22017
2006-01-16, 0.059217
2006-02-15, -0.47969
2006-03-16, 0.29551
2006-04-16, 0.87103
2006-05-16, 1.0632
2006-06-16, 1.5544
2006-07-16, 1.3588
2006-08-16, -0.13569
2006-09-16, -0.38723
2006-10-16, 0.34748
2006-11-16, 0.0023941
2006-12-16, -0.66252
2007-01-16, -0.91324
2007-02-15, -1.0272
2007-03-16, -1.3185
2007-04-16, -1.1142
2007-05-16, -1.0509
2007-06-16, -1.1874
2007-07-16, -0.13606
2007-08-16, 0.5913
2007-09-16, 1.2762
2007-10-16, 1.3114
2007-11-16, 0.18362
2007-12-16, -0.32342
2008-01-16, 0.80402
2008-02-15, 0.43566
2008-03-16, 0.13973
2008-04-16, 0.032759
2008-05-16, -1.0978
2008-06-16, -1.2089
2008-07-16, -0.18223
2008-08-16, 0.52675
2008-09-16, 0.25857
2008-10-16, -0.17621
2008-11-16, -0.093989
2008-12-16, -0.33214
2009-01-16, -0.95947
2009-02-15, -0.34937
2009-03-16, -0.75114
2009-04-16, -0.82647
2009-05-16, -0.3767
2009-06-16, -0.63859
2009-07-16, 0.059343
2009-08-16, 0.85183
2009-09-16, 0.9943
2009-10-16, 1.2082
2009-11-16, 0.073573
2009-12-16, 0.32087
2010-01-16, 0.65586
2010-02-15, 0.50679
2010-03-16, 0.36469
2010-04-16, 0.45532
2010-05-16, 0.43985
2010-06-16, 0.62109
2010-07-16, 1.7768
2010-08-16, 2.1829
2010-09-16, 1.6836
2010-10-16, 1.951
2010-11-16, 1.3357
2010-12-16, 1.9723
2011-01-16, 1.1472
2011-02-15, 0.84856
2011-03-16, 1.1381
2011-04-16, 0.38129
2011-05-16, 0.9092
2011-06-16, 1.2841
2011-07-16, 1.1879
2011-08-16, 2.1782
2011-09-16, 1.7837
2011-10-16, 1.5523
2011-11-16, 1.2607
2011-12-16, -0.0031505
2012-01-16, -0.42293
2012-02-15, -1.1166
2012-03-16, -1.0124
2012-04-16, -0.31168
2012-05-16, -0.058054
2012-06-16, 0.82798
2012-07-16, 1.3868
2012-08-16, 1.0712
2012-09-16, 1.0908
2012-10-16, 0.53503
2012-11-16, -0.18874
2012-12-16, 0.24012
2013-01-16, -0.35821
2013-02-15, -0.7389
2013-03-16, -0.926
2013-04-16, -1.4049
2013-05-16, -1.2918
2013-06-16, -1.0428
2013-07-16, -0.80366
2013-08-16, 0.48744
2013-09-16, 0.95396
2013-10-16, 0.81235
2013-11-16, -0.017715
2013-12-16, -1.1411
2014-01-16, -1.772
2014-02-15, -1.7299
2014-03-16, -1.8265
2014-04-16, -1.3863
2014-05-16, -1.05
2014-06-16, -1.3834
2014-07-16, -1.19
2014-08-16, -0.71836
2014-09-16, 0.23077
2014-10-16, -0.10297
2014-11-16, -0.65492
2014-12-16, 0.46314
2015-01-16, -0.46919
2015-02-15, -1.0115
2015-03-16, -1.492
2015-04-16, -2.0615
2015-05-16, -1.5204
2015-06-16, -1.1257
2015-07-16, 0.51421
2015-08-16, 0.98344
2015-09-16, 0.29305
2015-10-16, -0.31751
2015-11-16, -0.3111
2015-12-16, -0.2827
2016-01-16, 0.089916
2016-02-15, -0.51641
2016-03-16, -0.41378
2016-04-16, -0.60996
2016-05-16, -0.97859
2016-06-16, -0.13494
2016-07-16, -0.3566
2016-08-16, 0.59769
2016-09-16, 0.36443
2016-10-16, 0.98634
2016-11-16, 0.5698
2016-12-16, 0.58856
2017-01-16, 1.5067
2017-02-15, 1.587
2017-03-16, 1.1796
2017-04-16, 1.08
2017-05-16, 0.42954
2017-06-16, -0.37167
2017-07-16, 0.4869
2017-08-16, 0.47094
2017-09-16, 0.25511
2017-10-16, -0.60005
2017-11-16, -1.0017
2017-12-16, -1.6914
2018-01-16, -1.6574
2018-02-15, -2.1532
2018-03-16, -1.3122
2018-04-16, -0.78755
2018-05-16, -0.59431
2018-06-16, 0.32085
2018-07-16, -0.48493
2018-08-16, -0.29972
2018-09-16, -0.34096
2018-10-16, -0.32766
2018-11-16, 0.21631
2018-12-16, -0.20405
