days since 1900-1-1, spei
1909-01-16, 1.4161
1909-02-15, 1.3966
1909-03-16, 1.531
1909-04-16, 1.3835
1909-05-16, 1.5616
1909-06-16, 1.0192
1909-07-16, 0.772
1909-08-16, 0.28748
1909-09-16, 1.194
1909-10-16, 1.2266
1909-11-16, 1.1639
1909-12-16, 1.8994
1910-01-16, 1.3925
1910-02-15, 0.66593
1910-03-16, 0.64792
1910-04-16, 0.26138
1910-05-16, -0.75224
1910-06-16, -0.93454
1910-07-16, -0.090988
1910-08-16, -0.41553
1910-09-16, 1.0408
1910-10-16, 1.3267
1910-11-16, 0.63712
1910-12-16, -0.40884
1911-01-16, 1.1766
1911-02-15, 0.95997
1911-03-16, 1.5167
1911-04-16, 1.5802
1911-05-16, 1.8345
1911-06-16, 1.5044
1911-07-16, 1.7858
1911-08-16, 1.291
1911-09-16, 1.734
1911-10-16, 1.4867
1911-11-16, 0.098994
1911-12-16, -0.34299
1912-01-16, -0.92539
1912-02-15, -1.8644
1912-03-16, -0.34893
1912-04-16, 0.26702
1912-05-16, 0.45493
1912-06-16, 1.0094
1912-07-16, 1.938
1912-08-16, 1.5889
1912-09-16, 1.1983
1912-10-16, 0.83568
1912-11-16, -0.11164
1912-12-16, -1.2242
1913-01-16, -0.96483
1913-02-15, -0.39446
1913-03-16, -0.76305
1913-04-16, -0.59791
1913-05-16, -0.092865
1913-06-16, 0.15631
1913-07-16, -0.037405
1913-08-16, 0.8769
1913-09-16, 1.1099
1913-10-16, 0.33858
1913-11-16, 0.68151
1913-12-16, 0.37551
1914-01-16, 1.7725
1914-02-15, 1.6072
1914-03-16, 1.2849
1914-04-16, 0.97148
1914-05-16, 1.0303
1914-06-16, -0.17629
1914-07-16, -0.32289
1914-08-16, 0.81029
1914-09-16, 1.4431
1914-10-16, 1.1055
1914-11-16, -0.26789
1914-12-16, 0.37551
1915-01-16, 0.59265
1915-02-15, 1.3241
1915-03-16, 0.92325
1915-04-16, 1.2797
1915-05-16, 1.2561
1915-06-16, 1.2582
1915-07-16, 0.48604
1915-08-16, 1.3888
1915-09-16, 0.8538
1915-10-16, -1.0326
1915-11-16, -1.2239
1915-12-16, -0.75408
1916-01-16, 1.0647
1916-02-15, 0.56772
1916-03-16, 0.54629
1916-04-16, 0.48474
1916-05-16, 0.35208
1916-06-16, -0.884
1916-07-16, -0.42088
1916-08-16, -0.03146
1916-09-16, 1.4864
1916-10-16, 2.1585
1916-11-16, 1.4827
1916-12-16, 1.9149
1917-01-16, 1.2543
1917-02-15, 0.91709
1917-03-16, 0.12434
1917-04-16, 0.17613
1917-05-16, -0.36062
1917-06-16, -0.6029
1917-07-16, -1.0948
1917-08-16, -0.49174
1917-09-16, -0.9269
1917-10-16, -2.1867
1917-11-16, -1.6702
1917-12-16, -2.0054
1918-01-16, -2.0974
1918-02-15, -0.49259
1918-03-16, 0.60205
1918-04-16, 0.58083
1918-05-16, 1.0456
1918-06-16, 1.4786
1918-07-16, 1.0275
1918-08-16, -0.2244
1918-09-16, 1.4009
1918-10-16, 1.082
1918-11-16, 1.6702
1918-12-16, 0.92769
1919-01-16, -0.11179
1919-02-15, -0.27927
1919-03-16, -0.1747
1919-04-16, -0.69997
1919-05-16, -0.50351
1919-06-16, -0.13766
1919-07-16, -0.29989
1919-08-16, -0.79885
1919-09-16, 0.12872
1919-10-16, -0.54674
1919-11-16, -0.66708
1919-12-16, -0.64265
1920-01-16, -1.0152
1920-02-15, -0.82082
1920-03-16, -0.14293
1920-04-16, 0.045418
1920-05-16, 0.023733
1920-06-16, 0.61693
1920-07-16, 0.61181
1920-08-16, -0.24966
1920-09-16, -0.36464
1920-10-16, 0.33858
1920-11-16, -0.14744
1920-12-16, -0.20513
1921-01-16, 0.36909
1921-02-15, -0.015143
1921-03-16, -0.28389
1921-04-16, -0.3528
1921-05-16, 0.018173
1921-06-16, -0.42568
1921-07-16, -0.097118
1921-08-16, 0.2003
1921-09-16, 0.76785
1921-10-16, -0.54056
1921-11-16, -1.0433
1921-12-16, 0.75732
1922-01-16, 0.96343
1922-02-15, 1.0192
1922-03-16, 1.0773
1922-04-16, 1.1206
1922-05-16, 0.65424
1922-06-16, 0.42474
1922-07-16, 0.14248
1922-08-16, -0.76426
1922-09-16, -1.5648
1922-10-16, -1.4333
1922-11-16, -0.45429
1922-12-16, 0.61373
1923-01-16, 0.38131
1923-02-15, 0.048285
1923-03-16, -0.64198
1923-04-16, -0.23038
1923-05-16, -0.85463
1923-06-16, -0.7279
1923-07-16, -0.11063
1923-08-16, 1.2697
1923-09-16, 0.17819
1923-10-16, 0.44518
1923-11-16, -0.97262
1923-12-16, -1.2963
1924-01-16, -1.6641
1924-02-15, -2.4005
1924-03-16, -1.9283
1924-04-16, -1.457
1924-05-16, -1.3197
1924-06-16, -1.049
1924-07-16, -0.10694
1924-08-16, -0.79143
1924-09-16, -1.5983
1924-10-16, -0.12049
1924-11-16, -0.37805
1924-12-16, -0.64405
1925-01-16, -1.0683
1925-02-15, -1.0212
1925-03-16, -0.95432
1925-04-16, -0.54542
1925-05-16, -0.31878
1925-06-16, 0.17562
1925-07-16, 0.69851
1925-08-16, 0.99791
1925-09-16, 0.70492
1925-10-16, 0.4984
1925-11-16, -0.057049
1925-12-16, -0.41312
1926-01-16, -0.7705
1926-02-15, -0.51801
1926-03-16, -1.1116
1926-04-16, -0.20197
1926-05-16, -0.2241
1926-06-16, -0.012837
1926-07-16, -0.14273
1926-08-16, 0.85336
1926-09-16, -1.5592
1926-10-16, -1.4549
1926-11-16, 1.0105
1926-12-16, 0.55419
1927-01-16, 0.25758
1927-02-15, 1.0008
1927-03-16, 0.95504
1927-04-16, 0.39274
1927-05-16, 0.37825
1927-06-16, 0.68378
1927-07-16, -0.32801
1927-08-16, -0.67581
1927-09-16, -0.79968
1927-10-16, 0.58013
1927-11-16, 0.4777
1927-12-16, 0.57544
1928-01-16, -0.31771
1928-02-15, -0.51164
1928-03-16, -0.78242
1928-04-16, -1.0905
1928-05-16, -1.2115
1928-06-16, -0.78874
1928-07-16, -0.67798
1928-08-16, -1.129
1928-09-16, -1.1948
1928-10-16, -1.6637
1928-11-16, -0.60413
1928-12-16, -0.19363
1929-01-16, -0.3858
1929-02-15, -0.43391
1929-03-16, -0.39649
1929-04-16, -0.48435
1929-05-16, -0.82601
1929-06-16, -0.78018
1929-07-16, -0.48609
1929-08-16, -1.0283
1929-09-16, -1.9202
1929-10-16, -2.0503
1929-11-16, -2.2913
1929-12-16, -2.4002
1930-01-16, -1.3378
1930-02-15, -1.5885
1930-03-16, -1.0249
1930-04-16, -0.72736
1930-05-16, 0.001454
1930-06-16, -0.4108
1930-07-16, 0.0059453
1930-08-16, -0.65381
1930-09-16, 0.11116
1930-10-16, -1.4641
1930-11-16, -0.73808
1930-12-16, -1.3612
1931-01-16, -0.66364
1931-02-15, -0.64252
1931-03-16, -1.1151
1931-04-16, -1.3101
1931-05-16, -0.85387
1931-06-16, -1.1872
1931-07-16, -1.9536
1931-08-16, -1.6384
1931-09-16, -1.6095
1931-10-16, -1.8681
1931-11-16, -0.5894
1931-12-16, 1.6866
1932-01-16, 1.3084
1932-02-15, 1.3822
1932-03-16, 0.9953
1932-04-16, 0.6102
1932-05-16, -0.35033
1932-06-16, -0.55108
1932-07-16, -1.4335
1932-08-16, -1.0007
1932-09-16, -0.79664
1932-10-16, -1.1573
1932-11-16, -1.5661
1932-12-16, -1.2076
1933-01-16, 0.29982
1933-02-15, -0.32686
1933-03-16, -0.74708
1933-04-16, -0.49549
1933-05-16, -0.35106
1933-06-16, -1.4122
1933-07-16, -1.1139
1933-08-16, -0.50613
1933-09-16, -0.10598
1933-10-16, -0.69555
1933-11-16, -1.6175
1933-12-16, -0.56381
1934-01-16, -0.81347
1934-02-15, -0.6887
1934-03-16, -1.3717
1934-04-16, -1.3517
1934-05-16, -1.7297
1934-06-16, -1.4944
1934-07-16, -2.1245
1934-08-16, -1.7595
1934-09-16, -1.1654
1934-10-16, 0.52092
1934-11-16, 1.0875
1934-12-16, 1.1949
1935-01-16, 1.2919
1935-02-15, 1.0648
1935-03-16, 0.98913
1935-04-16, 0.88067
1935-05-16, 0.72852
1935-06-16, 0.4596
1935-07-16, 0.85193
1935-08-16, 0.81833
1935-09-16, -0.7936
1935-10-16, -0.54056
1935-11-16, -0.36534
1935-12-16, -0.72775
1936-01-16, -1.2492
1936-02-15, 0.44821
1936-03-16, 0.12574
1936-04-16, 0.0641
1936-05-16, 0.14377
1936-06-16, 0.63145
1936-07-16, -1.2207
1936-08-16, -1.6435
1936-09-16, -2.1855
1936-10-16, -0.54056
1936-11-16, -1.1313
1936-12-16, 0.80535
1937-01-16, 0.99008
1937-02-15, 1.2843
1937-03-16, 1.2685
1937-04-16, 1.3131
1937-05-16, 0.82032
1937-06-16, 0.67667
1937-07-16, 0.19068
1937-08-16, -1.5819
1937-09-16, -1.8316
1937-10-16, -2.0199
1937-11-16, -1.9127
1937-12-16, -0.68182
1938-01-16, -0.56976
1938-02-15, 0.71996
1938-03-16, 1.5272
1938-04-16, 1.6667
1938-05-16, 1.5863
1938-06-16, 1.9392
1938-07-16, 1.6739
1938-08-16, 0.34094
1938-09-16, -0.42292
1938-10-16, -0.3811
1938-11-16, -1.1846
1938-12-16, -0.59204
1939-01-16, -0.37444
1939-02-15, -0.52346
1939-03-16, -0.27067
1939-04-16, -0.26038
1939-05-16, -0.46708
1939-06-16, -0.68236
1939-07-16, -0.49526
1939-08-16, -1.6667
1939-09-16, -0.47511
1939-10-16, -0.43605
1939-11-16, -0.89307
1939-12-16, -1.1483
1940-01-16, -0.25391
1940-02-15, 0.049102
1940-03-16, -0.19372
1940-04-16, 0.11039
1940-05-16, 0.21557
1940-06-16, -0.23331
1940-07-16, -1.0198
1940-08-16, -1.0358
1940-09-16, -1.6428
1940-10-16, -0.52206
1940-11-16, -0.67964
1940-12-16, 0.95191
1941-01-16, 1.3091
1941-02-15, 1.6041
1941-03-16, 1.8464
1941-04-16, 2.1238
1941-05-16, 1.9677
1941-06-16, 2.0051
1941-07-16, 1.8726
1941-08-16, 1.5734
1941-09-16, 0.037493
1941-10-16, 1.0016
1941-11-16, 0.15247
1941-12-16, 1.5756
1942-01-16, 0.72697
1942-02-15, 0.15697
1942-03-16, -0.33869
1942-04-16, 0.33025
1942-05-16, -0.58187
1942-06-16, -0.33492
1942-07-16, 0.23932
1942-08-16, 0.9891
1942-09-16, -0.93293
1942-10-16, -0.64893
1942-11-16, -0.7089
1942-12-16, -0.58922
1943-01-16, 1.0203
1943-02-15, 0.78711
1943-03-16, 0.90042
1943-04-16, 0.9738
1943-05-16, 0.97875
1943-06-16, 0.114
1943-07-16, 0.38089
1943-08-16, -0.33785
1943-09-16, -1.6373
1943-10-16, -1.0357
1943-11-16, -1.4881
1943-12-16, -0.1577
1944-01-16, -0.48605
1944-02-15, 0.64209
1944-03-16, 0.29854
1944-04-16, 0.52442
1944-05-16, 0.11797
1944-06-16, 0.58985
1944-07-16, -0.21132
1944-08-16, 0.15683
1944-09-16, -0.42292
1944-10-16, -0.86079
1944-11-16, 0.74709
1944-12-16, -0.062945
1945-01-16, -0.5336
1945-02-15, 0.20655
1945-03-16, 0.59159
1945-04-16, -0.16107
1945-05-16, 0.0383
1945-06-16, 0.63651
1945-07-16, 0.20205
1945-08-16, -0.81371
1945-09-16, -0.58871
1945-10-16, -0.067831
1945-11-16, -0.48814
1945-12-16, 0.30088
1946-01-16, -0.41886
1946-02-15, -0.58463
1946-03-16, -0.44607
1946-04-16, -0.50515
1946-05-16, -0.78686
1946-06-16, -0.42009
1946-07-16, 0.025067
1946-08-16, -0.66114
1946-09-16, -0.85738
1946-10-16, -0.82957
1946-11-16, 1.3996
1946-12-16, 1.1201
1947-01-16, 0.26913
1947-02-15, -0.099001
1947-03-16, -0.50258
1947-04-16, -1.5311
1947-05-16, -1.658
1947-06-16, -1.4802
1947-07-16, -1.3785
1947-08-16, -1.4667
1947-09-16, -1.3085
1947-10-16, -1.1043
1947-11-16, -1.3861
1947-12-16, -1.2318
1948-01-16, -1.7504
1948-02-15, -1.8044
1948-03-16, -1.3221
1948-04-16, -0.67417
1948-05-16, -0.40264
1948-06-16, 0.31536
1948-07-16, 0.86862
1948-08-16, 0.90479
1948-09-16, -0.41985
1948-10-16, -0.90452
1948-11-16, -1.5569
1948-12-16, -0.90868
1949-01-16, -0.92033
1949-02-15, -0.74622
1949-03-16, -0.34815
1949-04-16, -0.27687
1949-05-16, -0.32244
1949-06-16, -0.13945
1949-07-16, 0.11347
1949-08-16, -0.47978
1949-09-16, -0.057891
1949-10-16, -0.78277
1949-11-16, -0.88897
1949-12-16, -0.51425
1950-01-16, -0.23029
1950-02-15, -0.23557
1950-03-16, -0.44607
1950-04-16, -0.42598
1950-05-16, -0.55497
1950-06-16, -0.77067
1950-07-16, -0.65263
1950-08-16, -0.25196
1950-09-16, 0.47879
1950-10-16, 0.81351
1950-11-16, 0.55818
1950-12-16, -0.21951
1951-01-16, -0.023746
1951-02-15, -0.53621
1951-03-16, -1.0786
1951-04-16, -0.81295
1951-05-16, -0.6568
1951-06-16, -0.81158
1951-07-16, -0.473
1951-08-16, 0.512
1951-09-16, -0.26677
1951-10-16, -0.035893
1951-11-16, -0.28694
1951-12-16, 0.69839
1952-01-16, 1.4742
1952-02-15, 0.94616
1952-03-16, 1.3555
1952-04-16, 1.3716
1952-05-16, 1.052
1952-06-16, 0.47496
1952-07-16, 1.1555
1952-08-16, 0.061763
1952-09-16, -1.002
1952-10-16, -0.64893
1952-11-16, 0.2279
1952-12-16, 1.0983
1953-01-16, 0.47237
1953-02-15, -0.17842
1953-03-16, -0.47911
1953-04-16, -0.62955
1953-05-16, -1.2623
1953-06-16, -1.1872
1953-07-16, -0.53205
1953-08-16, 0.27947
1953-09-16, -0.62552
1953-10-16, -1.1479
1953-11-16, -0.29118
1953-12-16, -0.97992
1954-01-16, -0.17193
1954-02-15, -0.42762
1954-03-16, 0.08924
1954-04-16, -0.23965
1954-05-16, 0.11593
1954-06-16, -0.334
1954-07-16, -0.025318
1954-08-16, -0.73224
1954-09-16, -1.0349
1954-10-16, -1.2351
1954-11-16, -0.84993
1954-12-16, -0.49579
1955-01-16, 0.14064
1955-02-15, -0.040963
1955-03-16, -0.4509
1955-04-16, -0.23537
1955-05-16, -0.079394
1955-06-16, -0.57932
1955-07-16, -0.16881
1955-08-16, 0.88002
1955-09-16, 0.25586
1955-10-16, -0.58692
1955-11-16, -0.54727
1955-12-16, 0.72283
1956-01-16, 0.98071
1956-02-15, 0.55464
1956-03-16, -0.022035
1956-04-16, 0.25509
1956-05-16, -0.24803
1956-06-16, -0.83635
1956-07-16, -0.42218
1956-08-16, 1.0154
1956-09-16, -0.34933
1956-10-16, -0.43605
1956-11-16, -1.1154
1956-12-16, -1.5905
1957-01-16, -0.92438
1957-02-15, -0.66004
1957-03-16, -0.93803
1957-04-16, -0.34044
1957-05-16, 0.19222
1957-06-16, -0.14393
1957-07-16, -0.16259
1957-08-16, 0.15266
1957-09-16, -0.80881
1957-10-16, -0.39328
1957-11-16, -0.19808
1957-12-16, 0.33415
1958-01-16, 0.28354
1958-02-15, 0.94674
1958-03-16, 1.2198
1958-04-16, 1.5747
1958-05-16, 1.5616
1958-06-16, 1.804
1958-07-16, 1.7525
1958-08-16, 1.5744
1958-09-16, 0.47064
1958-10-16, -0.12932
1958-11-16, -0.52405
1958-12-16, -1.4845
1959-01-16, -1.4577
1959-02-15, -1.0505
1959-03-16, -1.5458
1959-04-16, -1.3438
1959-05-16, -0.83279
1959-06-16, -0.87351
1959-07-16, -1.9062
1959-08-16, -1.2099
1959-09-16, -0.86647
1959-10-16, -1.356
1959-11-16, -1.6212
1959-12-16, -1.4821
1960-01-16, -0.99506
1960-02-15, -0.67205
1960-03-16, -0.76894
1960-04-16, -0.28478
1960-05-16, -0.20024
1960-06-16, -0.36445
1960-07-16, -0.91506
1960-08-16, -0.61483
1960-09-16, -1.5368
1960-10-16, -1.0045
1960-11-16, 1.2972
1960-12-16, 0.40431
1961-01-16, -0.23543
1961-02-15, -0.79467
1961-03-16, -1.0986
1961-04-16, -2.084
1961-05-16, -1.6506
1961-06-16, -1.632
1961-07-16, -1.2563
1961-08-16, -0.97813
1961-09-16, -0.41678
1961-10-16, -1.0201
1961-11-16, 0.26025
1961-12-16, 0.095564
1962-01-16, -0.13113
1962-02-15, 1.6143
1962-03-16, 1.4193
1962-04-16, 1.0192
1962-05-16, 1.1181
1962-06-16, 1.4588
1962-07-16, -0.65529
1962-08-16, -0.88324
1962-09-16, 0.10236
1962-10-16, 0.29603
1962-11-16, -0.60623
1962-12-16, -1.2242
1963-01-16, -1.1548
1963-02-15, -0.72206
1963-03-16, -0.52941
1963-04-16, 0.10184
1963-05-16, 0.57903
1963-06-16, 1.0514
1963-07-16, 1.1832
1963-08-16, 1.6064
1963-09-16, 1.5669
1963-10-16, 1.469
1963-11-16, 1.727
1963-12-16, 0.42753
1964-01-16, -0.053004
1964-02-15, -1.0297
1964-03-16, -1.3797
1964-04-16, -1.6846
1964-05-16, -1.0879
1964-06-16, -0.94407
1964-07-16, -0.054384
1964-08-16, 0.62169
1964-09-16, 0.55402
1964-10-16, 0.70182
1964-11-16, 0.89882
1964-12-16, 0.92526
1965-01-16, 0.21207
1965-02-15, -0.32863
1965-03-16, -0.54083
1965-04-16, -0.0098234
1965-05-16, -0.25238
1965-06-16, 0.2123
1965-07-16, 1.0777
1965-08-16, 1.7606
1965-09-16, 0.62511
1965-10-16, -0.044584
1965-11-16, 1.9755
1965-12-16, 1.8269
1966-01-16, 1.0805
1966-02-15, 0.56016
1966-03-16, 0.20835
1966-04-16, -1.206
1966-05-16, -1.5434
1966-06-16, -1.6404
1966-07-16, -1.6112
1966-08-16, -1.1492
1966-09-16, -0.054893
1966-10-16, -0.67689
1966-11-16, 0.53343
1966-12-16, 1.236
1967-01-16, 1.1379
1967-02-15, 0.36048
1967-03-16, 0.54808
1967-04-16, 0.96217
1967-05-16, 0.53582
1967-06-16, 0.55729
1967-07-16, 1.3717
1967-08-16, 1.8077
1967-09-16, 0.10236
1967-10-16, -0.4483
1967-11-16, 0.58467
1967-12-16, 0.098405
1968-01-16, -0.28681
1968-02-15, -0.70166
1968-03-16, -0.37662
1968-04-16, -0.94849
1968-05-16, -0.84484
1968-06-16, -0.59252
1968-07-16, -0.22388
1968-08-16, -0.33084
1968-09-16, -0.30342
1968-10-16, 1.0642
1968-11-16, 0.73806
1968-12-16, 0.45743
1969-01-16, 1.869
1969-02-15, 2.1643
1969-03-16, 1.7005
1969-04-16, 1.7444
1969-05-16, 1.8418
1969-06-16, 1.2814
1969-07-16, 0.11114
1969-08-16, 0.83274
1969-09-16, 0.45702
1969-10-16, 0.1819
1969-11-16, -0.50716
1969-12-16, -1.1535
1970-01-16, -0.65024
1970-02-15, -0.74901
1970-03-16, -0.55635
1970-04-16, -0.70529
1970-05-16, -0.5199
1970-06-16, -0.65962
1970-07-16, -0.5505
1970-08-16, -1.1012
1970-09-16, -1.2446
1970-10-16, -0.98885
1970-11-16, 0.53343
1970-12-16, 1.1327
1971-01-16, 0.4038
1971-02-15, -0.014312
1971-03-16, -0.35446
1971-04-16, -0.88058
1971-05-16, -1.1201
1971-06-16, -0.90306
1971-07-16, -0.29352
1971-08-16, 0.50094
1971-09-16, 0.51391
1971-10-16, -0.86392
1971-11-16, -1.005
1971-12-16, 0.59792
1972-01-16, -0.15151
1972-02-15, -0.67205
1972-03-16, -1.2279
1972-04-16, -1.2607
1972-05-16, -2.0789
1972-06-16, -2.0057
1972-07-16, -1.8367
1972-08-16, -1.2986
1972-09-16, -0.77837
1972-10-16, 0.15145
1972-11-16, 1.6133
1972-12-16, 0.9374
1973-01-16, 1.3786
1973-02-15, 1.6068
1973-03-16, 1.5448
1973-04-16, 1.0426
1973-05-16, 1.1608
1973-06-16, 0.75512
1973-07-16, -0.019288
1973-08-16, -1.0408
1973-09-16, -0.42905
1973-10-16, -0.018555
1973-11-16, 0.88846
1973-12-16, 0.48853
1974-01-16, 1.1591
1974-02-15, 0.37751
1974-03-16, 0.76699
1974-04-16, 0.46612
1974-05-16, 0.44995
1974-06-16, -0.29264
1974-07-16, 0.61475
1974-08-16, -0.32383
1974-09-16, -0.2302
1974-10-16, 0.83347
1974-11-16, 0.38592
1974-12-16, 1.0518
1975-01-16, -0.10468
1975-02-15, 0.20811
1975-03-16, 0.35833
1975-04-16, 0.51527
1975-05-16, 0.054205
1975-06-16, 0.80492
1975-07-16, 0.88169
1975-08-16, 0.67381
1975-09-16, 0.24729
1975-10-16, 0.63092
1975-11-16, -0.34203
1975-12-16, -1.28
1976-01-16, -1.9094
1976-02-15, -1.2842
1976-03-16, -1.571
1976-04-16, -1.1521
1976-05-16, -0.77933
1976-06-16, -0.22786
1976-07-16, -0.72348
1976-08-16, -0.0030375
1976-09-16, 1.3697
1976-10-16, 1.4496
1976-11-16, 0.99382
1976-12-16, -0.11748
1977-01-16, -0.34245
1977-02-15, -1.8034
1977-03-16, -1.7852
1977-04-16, -1.7362
1977-05-16, -1.0834
1977-06-16, -1.2014
1977-07-16, -0.37042
1977-08-16, 0.17139
1977-09-16, 1.1317
1977-10-16, -0.20334
1977-11-16, -1.0111
1977-12-16, 0.54352
1978-01-16, 1.0249
1978-02-15, 1.7086
1978-03-16, 2.0057
1978-04-16, 2.1857
1978-05-16, 2.0265
1978-06-16, 1.9889
1978-07-16, 1.5098
1978-08-16, 0.36439
1978-09-16, -0.27288
1978-10-16, 0.20665
1978-11-16, 0.77943
1978-12-16, 0.33415
1979-01-16, 0.70897
1979-02-15, 0.76012
1979-03-16, 1.0531
1979-04-16, 0.71045
1979-05-16, 0.71157
1979-06-16, 0.4185
1979-07-16, -0.056815
1979-08-16, -1.4565
1979-09-16, -1.548
1979-10-16, -0.63651
1979-11-16, -0.62934
1979-12-16, -0.86253
1980-01-16, 0.12586
1980-02-15, 0.97197
1980-03-16, 0.9326
1980-04-16, 0.98399
1980-05-16, 1.2588
1980-06-16, 1.0802
1980-07-16, 0.58716
1980-08-16, 0.62345
1980-09-16, 0.81482
1980-10-16, -0.50973
1980-11-16, -1.2823
1980-12-16, -1.6349
1981-01-16, -1.1716
1981-02-15, -1.3205
1981-03-16, -0.155
1981-04-16, 0.058105
1981-05-16, 0.30563
1981-06-16, 0.085838
1981-07-16, 0.51067
1981-08-16, -1.3444
1981-09-16, -1.5114
1981-10-16, -0.88265
1981-11-16, -0.16009
1981-12-16, -0.6874
1982-01-16, -0.27858
1982-02-15, -0.66281
1982-03-16, 0.40796
1982-04-16, 0.66303
1982-05-16, 0.91293
1982-06-16, 1.1754
1982-07-16, 1.8168
1982-08-16, 1.4086
1982-09-16, 1.492
1982-10-16, 1.4545
1982-11-16, 2.0087
1982-12-16, 1.5254
1983-01-16, 1.7763
1983-02-15, 1.6072
1983-03-16, 1.8634
1983-04-16, 1.7555
1983-05-16, 1.846
1983-06-16, 1.7535
1983-07-16, 1.7734
1983-08-16, 1.471
1983-09-16, 0.82217
1983-10-16, 1.0422
1983-11-16, 1.5143
1983-12-16, 1.5668
1984-01-16, 0.35305
1984-02-15, -0.36413
1984-03-16, -0.98699
1984-04-16, -1.5446
1984-05-16, -2.1222
1984-06-16, -1.9683
1984-07-16, -1.7868
1984-08-16, -1.4539
1984-09-16, -1.4406
1984-10-16, -0.044584
1984-11-16, 0.7489
1984-12-16, 1.04
1985-01-16, 0.28641
1985-02-15, -0.10917
1985-03-16, -0.24127
1985-04-16, -0.86364
1985-05-16, -1.2578
1985-06-16, -1.2347
1985-07-16, -1.1235
1985-08-16, -1.845
1985-09-16, -0.76314
1985-10-16, -0.46056
1985-11-16, 1.0664
1985-12-16, 0.29949
1986-01-16, -0.20979
1986-02-15, 0.31331
1986-03-16, 0.71547
1986-04-16, 0.25321
1986-05-16, 0.38968
1986-06-16, 0.79477
1986-07-16, 0.51782
1986-08-16, -0.69785
1986-09-16, 0.47608
1986-10-16, 0.59474
1986-11-16, 0.24207
1986-12-16, -0.46876
1987-01-16, -0.51189
1987-02-15, -1.1178
1987-03-16, -0.74456
1987-04-16, -0.96551
1987-05-16, -0.83354
1987-06-16, -0.7488
1987-07-16, -0.26303
1987-08-16, -0.6343
1987-09-16, 0.11994
1987-10-16, 1.1594
1987-11-16, 1.4295
1987-12-16, 1.2116
1988-01-16, 0.68395
1988-02-15, 0.34185
1988-03-16, -0.5034
1988-04-16, -0.43408
1988-05-16, -0.84258
1988-06-16, -0.83444
1988-07-16, -0.49657
1988-08-16, 0.86124
1988-09-16, -0.31566
1988-10-16, -0.10875
1988-11-16, -0.30601
1988-12-16, 0.44793
1989-01-16, -0.40439
1989-02-15, -0.43661
1989-03-16, -0.72612
1989-04-16, -0.97325
1989-05-16, -1.3999
1989-06-16, -1.1234
1989-07-16, -1.3112
1989-08-16, -0.89071
1989-09-16, 0.5487
1989-10-16, 0.72734
1989-11-16, -0.25095
1989-12-16, -1.1729
1990-01-16, -1.0362
1990-02-15, -1.3739
1990-03-16, -1.8838
1990-04-16, -1.6386
1990-05-16, -0.96381
1990-06-16, -1.2956
1990-07-16, -1.3675
1990-08-16, -0.63674
1990-09-16, -0.02199
1990-10-16, -1.1105
