days since 1900-1-1, spei
1909-01-16, 1.3027
1909-02-15, 1.5211
1909-03-16, 1.732
1909-04-16, 0.93155
1909-05-16, 0.52491
1909-06-16, -0.20459
1909-07-16, 1.1934
1909-08-16, 1.4141
1909-09-16, 1.1308
1909-10-16, 0.80133
1909-11-16, 0.89502
1909-12-16, 1.7771
1910-01-16, 1.3514
1910-02-15, 0.48237
1910-03-16, -0.36977
1910-04-16, -0.85531
1910-05-16, -0.37927
1910-06-16, -1.0566
1910-07-16, 0.081722
1910-08-16, 1.2378
1910-09-16, 1.7436
1910-10-16, 1.1572
1910-11-16, 0.2854
1910-12-16, -0.91689
1911-01-16, 1.0338
1911-02-15, 1.1338
1911-03-16, 1.8303
1911-04-16, 1.4128
1911-05-16, 1.6519
1911-06-16, 1.0175
1911-07-16, 1.4624
1911-08-16, 1.7818
1911-09-16, 1.6686
1911-10-16, 0.96935
1911-11-16, -0.50301
1911-12-16, -0.77477
1912-01-16, -1.1428
1912-02-15, -1.6271
1912-03-16, 0.004947
1912-04-16, 0.83543
1912-05-16, 1.9025
1912-06-16, 1.5099
1912-07-16, 1.522
1912-08-16, 1.1285
1912-09-16, 0.70419
1912-10-16, 0.28039
1912-11-16, -0.51516
1912-12-16, -1.2155
1913-01-16, -1.0573
1913-02-15, -0.19977
1913-03-16, -0.053011
1913-04-16, -0.15399
1913-05-16, -0.58688
1913-06-16, 0.61865
1913-07-16, 1.6244
1913-08-16, 1.6766
1913-09-16, 0.39302
1913-10-16, -1.1294
1913-11-16, 0.36824
1913-12-16, 0.48409
1914-01-16, 2.0149
1914-02-15, 1.5666
1914-03-16, 1.089
1914-04-16, -0.45143
1914-05-16, -0.73117
1914-06-16, 0.48327
1914-07-16, 1.4998
1914-08-16, 1.3631
1914-09-16, 1.2158
1914-10-16, 0.58357
1914-11-16, -0.81273
1914-12-16, 0.19005
1915-01-16, 0.54139
1915-02-15, 1.583
1915-03-16, 0.9009
1915-04-16, 1.0781
1915-05-16, 0.45165
1915-06-16, 1.5494
1915-07-16, 1.5317
1915-08-16, -0.36267
1915-09-16, -0.22578
1915-10-16, -1.5125
1915-11-16, -1.2778
1915-12-16, -0.53199
1916-01-16, 1.3254
1916-02-15, 0.97772
1916-03-16, 0.62724
1916-04-16, -0.96781
1916-05-16, -0.6422
1916-06-16, -0.51061
1916-07-16, 0.48385
1916-08-16, 1.1589
1916-09-16, 1.8519
1916-10-16, 2.4786
1916-11-16, 1.3388
1916-12-16, 1.4499
1917-01-16, 0.57532
1917-02-15, 0.80539
1917-03-16, -0.40361
1917-04-16, -0.54494
1917-05-16, -0.68523
1917-06-16, -0.42019
1917-07-16, -0.6617
1917-08-16, -1.4885
1917-09-16, -0.99732
1917-10-16, -1.4947
1917-11-16, -1.7942
1917-12-16, -1.8239
1918-01-16, -1.8071
1918-02-15, 0.063066
1918-03-16, 1.2371
1918-04-16, 1.5526
1918-05-16, 1.0885
1918-06-16, -0.82674
1918-07-16, 0.29938
1918-08-16, 0.42144
1918-09-16, 1.9856
1918-10-16, 1.3981
1918-11-16, 1.5154
1918-12-16, 0.28576
1919-01-16, -0.47619
1919-02-15, -0.65436
1919-03-16, -0.43179
1919-04-16, -0.12455
1919-05-16, -0.059318
1919-06-16, -0.68967
1919-07-16, -0.115
1919-08-16, -1.324
1919-09-16, 0.3468
1919-10-16, 0.020746
1919-11-16, -0.55161
1919-12-16, -0.7295
1920-01-16, -1.1343
1920-02-15, -0.48617
1920-03-16, 0.1519
1920-04-16, 0.63664
1920-05-16, 0.63994
1920-06-16, 0.047355
1920-07-16, -0.41232
1920-08-16, -0.10127
1920-09-16, -0.4945
1920-10-16, 0.4037
1920-11-16, 0.1551
1920-12-16, -0.16325
1921-01-16, 0.27268
1921-02-15, -0.029741
1921-03-16, -0.14333
1921-04-16, -0.8274
1921-05-16, 0.058094
1921-06-16, 0.59895
1921-07-16, 1.1027
1921-08-16, -0.97402
1921-09-16, -0.523
1921-10-16, -0.23305
1921-11-16, -0.76945
1921-12-16, 0.78943
1922-01-16, 1.0178
1922-02-15, 1.2899
1922-03-16, 0.7938
1922-04-16, 0.50199
1922-05-16, 0.29816
1922-06-16, -0.40119
1922-07-16, -0.49527
1922-08-16, -1.2788
1922-09-16, -1.9723
1922-10-16, -1.3323
1922-11-16, -0.089588
1922-12-16, 1.1116
1923-01-16, 0.63297
1923-02-15, -0.12223
1923-03-16, -1.4096
1923-04-16, -0.77639
1923-05-16, -0.32412
1923-06-16, 1.3899
1923-07-16, 0.10228
1923-08-16, 0.7093
1923-09-16, 0.19619
1923-10-16, -0.0054384
1923-11-16, -1.0645
1923-12-16, -1.3257
1924-01-16, -1.7508
1924-02-15, -2.1736
1924-03-16, -1.1739
1924-04-16, -0.73886
1924-05-16, -0.10042
1924-06-16, -1.0566
1924-07-16, -1.1187
1924-08-16, -0.1859
1924-09-16, -0.82723
1924-10-16, -0.14902
1924-11-16, -0.5346
1924-12-16, -0.24158
1925-01-16, -1.1033
1925-02-15, -1.125
1925-03-16, -0.68686
1925-04-16, -0.0036325
1925-05-16, 0.72211
1925-06-16, 0.98529
1925-07-16, 0.82772
1925-08-16, 0.3589
1925-09-16, 0.27
1925-10-16, 0.58357
1925-11-16, -0.20717
1925-12-16, -0.4531
1926-01-16, -0.90713
1926-02-15, -0.46496
1926-03-16, -0.80743
1926-04-16, 0.26918
1926-05-16, 0.096522
1926-06-16, 1.205
1926-07-16, -1.6852
1926-08-16, -1.4687
1926-09-16, -0.85567
1926-10-16, -1.0995
1926-11-16, 1.4065
1926-12-16, 0.72015
1927-01-16, 0.48122
1927-02-15, 0.61049
1927-03-16, 0.59184
1927-04-16, 0.80867
1927-05-16, -0.30005
1927-06-16, -0.39577
1927-07-16, -0.91092
1927-08-16, -0.46483
1927-09-16, -0.4945
1927-10-16, 0.83514
1927-11-16, 0.82757
1927-12-16, 0.64323
1928-01-16, -0.64785
1928-02-15, -0.90652
1928-03-16, -1.0144
1928-04-16, -0.79757
1928-05-16, -0.6159
1928-06-16, -0.98044
1928-07-16, -0.20462
1928-08-16, -0.67566
1928-09-16, -1.7146
1928-10-16, -1.7958
1928-11-16, -0.40335
1928-12-16, 0.30091
1929-01-16, 0.061899
1929-02-15, -0.54413
1929-03-16, -0.76029
1929-04-16, -0.49812
1929-05-16, -0.38197
1929-06-16, -0.43653
1929-07-16, -1.5121
1929-08-16, -1.5773
1929-09-16, -1.5183
1929-10-16, -2.1352
1929-11-16, -2.1086
1929-12-16, -2.0777
1930-01-16, -1.0175
1930-02-15, -0.8372
1930-03-16, 0.017976
1930-04-16, -0.6264
1930-05-16, 0.26182
1930-06-16, -0.033924
1930-07-16, 0.33074
1930-08-16, -1.6995
1930-09-16, -0.75127
1930-10-16, -1.0545
1930-11-16, -0.18308
1930-12-16, -1.2909
1931-01-16, -0.52021
1931-02-15, -0.49934
1931-03-16, -0.58593
1931-04-16, -1.1841
1931-05-16, -1.7349
1931-06-16, -0.73227
1931-07-16, -1.3319
1931-08-16, -1.5674
1931-09-16, -2.2755
1931-10-16, -1.5587
1931-11-16, 0.28992
1931-12-16, 1.883
1932-01-16, 1.573
1932-02-15, 1.3462
1932-03-16, -0.15921
1932-04-16, -0.44572
1932-05-16, -1.2796
1932-06-16, -0.85268
1932-07-16, -0.68799
1932-08-16, -1.0864
1932-09-16, -0.56102
1932-10-16, -0.90313
1932-11-16, -1.5562
1932-12-16, -1.0611
1933-01-16, 0.50426
1933-02-15, 0.25259
1933-03-16, -0.29688
1933-04-16, -1.6303
1933-05-16, -1.0243
1933-06-16, 0.086074
1933-07-16, 0.20387
1933-08-16, -0.92787
1933-09-16, -1.0911
1933-10-16, -0.53389
1933-11-16, -1.2824
1933-12-16, -0.43331
1934-01-16, -0.78281
1934-02-15, -0.17882
1934-03-16, -1.2348
1934-04-16, -1.5306
1934-05-16, -2.4282
1934-06-16, -1.5322
1934-07-16, -0.2175
1934-08-16, 0.31357
1934-09-16, -1.7938
1934-10-16, 0.08764
1934-11-16, 1.4797
1934-12-16, 1.5365
1935-01-16, 1.269
1935-02-15, 0.51039
1935-03-16, 0.50111
1935-04-16, 0.58706
1935-05-16, 1.0263
1935-06-16, 0.85904
1935-07-16, -0.7099
1935-08-16, -0.46996
1935-09-16, -0.47077
1935-10-16, -0.15663
1935-11-16, -0.45925
1935-12-16, -0.58244
1936-01-16, -1.2097
1936-02-15, 0.55289
1936-03-16, 0.42419
1936-04-16, 0.85566
1936-05-16, -0.89633
1936-06-16, -1.1038
1936-07-16, -1.8636
1936-08-16, -1.8832
1936-09-16, -2.1012
1936-10-16, 0.29109
1936-11-16, -0.63897
1936-12-16, 1.1769
1937-01-16, 0.89508
1937-02-15, 1.3908
1937-03-16, 1.0931
1937-04-16, 0.86813
1937-05-16, 0.42493
1937-06-16, -1.1392
1937-07-16, -1.4496
1937-08-16, -1.6214
1937-09-16, -1.7146
1937-10-16, -1.7682
1937-11-16, -1.6935
1937-12-16, -0.27005
1938-01-16, -0.20362
1938-02-15, 1.1387
1938-03-16, 1.6201
1938-04-16, 2.0112
1938-05-16, 1.7355
1938-06-16, 0.51633
1938-07-16, -0.15756
1938-08-16, 0.050384
1938-09-16, -0.5848
1938-10-16, -0.6228
1938-11-16, -1.1996
1938-12-16, -0.43755
1939-01-16, -0.21557
1939-02-15, -0.12317
1939-03-16, -0.13224
1939-04-16, -0.53347
1939-05-16, -0.30806
1939-06-16, -1.3479
1939-07-16, -1.0238
1939-08-16, -1.4389
1939-09-16, 0.14339
1939-10-16, 0.0095354
1939-11-16, -0.52974
1939-12-16, -1.2357
1940-01-16, -0.38936
1940-02-15, 0.4517
1940-03-16, 0.36941
1940-04-16, 0.11642
1940-05-16, -0.70471
1940-06-16, -0.69533
1940-07-16, -2.0906
1940-08-16, -1.6312
1940-09-16, -0.66568
1940-10-16, 0.27682
1940-11-16, -0.34022
1940-12-16, 1.0158
1941-01-16, 1.2718
1941-02-15, 1.7322
1941-03-16, 1.7656
1941-04-16, 2.0964
1941-05-16, 1.9338
1941-06-16, 1.6242
1941-07-16, -0.25622
1941-08-16, 0.54748
1941-09-16, 0.32136
1941-10-16, 1.1518
1941-11-16, 0.068961
1941-12-16, 1.495
1942-01-16, 0.52335
1942-02-15, 0.18848
1942-03-16, -1.2026
1942-04-16, -0.27576
1942-05-16, 0.40586
1942-06-16, 1.2941
1942-07-16, -0.75369
1942-08-16, -0.8765
1942-09-16, -1.0208
1942-10-16, -0.34069
1942-11-16, -0.43737
1942-12-16, -0.39224
1943-01-16, 1.1179
1943-02-15, 0.92512
1943-03-16, 1.1011
1943-04-16, 0.28524
1943-05-16, 0.4461
1943-06-16, -0.091678
1943-07-16, -1.0151
1943-08-16, -0.53154
1943-09-16, -1.5767
1943-10-16, -1.1704
1943-11-16, -1.4474
1943-12-16, 0.29265
1944-01-16, -0.22971
1944-02-15, 0.95312
1944-03-16, 0.13189
1944-04-16, 0.53975
1944-05-16, -0.47704
1944-06-16, 0.42854
1944-07-16, 0.68018
1944-08-16, 0.0018747
1944-09-16, -1.0067
1944-10-16, -1.7923
1944-11-16, 1.0505
1944-12-16, 0.38299
1945-01-16, -0.22536
1945-02-15, -0.29824
1945-03-16, 0.30089
1945-04-16, 0.60318
1945-05-16, 0.23341
1945-06-16, -0.57722
1945-07-16, 0.027914
1945-08-16, -0.3525
1945-09-16, -1.175
1945-10-16, -0.05053
1945-11-16, -0.2337
1945-12-16, 0.57285
1946-01-16, -0.46629
1946-02-15, -0.64917
1946-03-16, -0.71073
1946-04-16, -0.42767
1946-05-16, 0.15893
1946-06-16, -0.55772
1946-07-16, -0.076884
1946-08-16, -0.79932
1946-09-16, -1.226
1946-10-16, -0.66527
1946-11-16, 1.6289
1946-12-16, 1.3998
1947-01-16, 0.42593
1947-02-15, -1.1599
1947-03-16, -1.4653
1947-04-16, -1.4312
1947-05-16, -1.2062
1947-06-16, -1.1392
1947-07-16, -1.0195
1947-08-16, -0.92787
1947-09-16, -1.608
1947-10-16, -0.79227
1947-11-16, -1.144
1947-12-16, -0.95959
1948-01-16, -1.661
1948-02-15, -1.6749
1948-03-16, -0.81602
1948-04-16, 0.24794
1948-05-16, 0.90223
1948-06-16, 1.071
1948-07-16, 0.33855
1948-08-16, -0.11118
1948-09-16, -1.0067
1948-10-16, -1.2074
1948-11-16, -1.6654
1948-12-16, -0.59082
1949-01-16, -0.64895
1949-02-15, -0.25259
1949-03-16, -0.15126
1949-04-16, -0.24958
1949-05-16, 0.11498
1949-06-16, -0.50785
1949-07-16, 0.55064
1949-08-16, -0.14596
1949-09-16, -0.54676
1949-10-16, -1.0319
1949-11-16, -0.96784
1949-12-16, -0.27859
1950-01-16, 0.031309
1950-02-15, 0.045245
1950-03-16, -0.44426
1950-04-16, -0.79179
1950-05-16, -0.75908
1950-06-16, -0.32053
1950-07-16, 0.23194
1950-08-16, 0.10325
1950-09-16, 0.74939
1950-10-16, 0.87459
1950-11-16, 0.60954
1950-12-16, -0.36955
1951-01-16, -0.31592
1951-02-15, -0.67724
1951-03-16, -0.81173
1951-04-16, -0.83318
1951-05-16, -0.56896
1951-06-16, 0.58904
1951-07-16, -0.14903
1951-08-16, 0.42144
1951-09-16, -0.3525
1951-10-16, -0.27526
1951-11-16, -0.28932
1951-12-16, 0.76437
1952-01-16, 1.6067
1952-02-15, 1.0472
1952-03-16, 1.1692
1952-04-16, 0.58552
1952-05-16, 1.1399
1952-06-16, 0.17853
1952-07-16, -0.56529
1952-08-16, 0.29987
1952-09-16, -0.903
1952-10-16, -1.1963
1952-11-16, 0.37268
1952-12-16, 1.3119
1953-01-16, 0.77796
1953-02-15, -0.47303
1953-03-16, -1.5454
1953-04-16, -1.1994
1953-05-16, -0.44705
1953-06-16, 0.55096
1953-07-16, -0.52589
1953-08-16, -0.3525
1953-09-16, -0.85093
1953-10-16, -1.1518
1953-11-16, -0.049084
1953-12-16, -0.855
1954-01-16, 0.17038
1954-02-15, -0.4963
1954-03-16, 0.33674
1954-04-16, -0.23838
1954-05-16, 0.20956
1954-06-16, -0.61918
1954-07-16, -1.1916
1954-08-16, -0.50073
1954-09-16, -0.99732
1954-10-16, -0.84207
1954-11-16, -0.76945
1954-12-16, -0.39366
1955-01-16, 0.48026
1955-02-15, 0.14552
1955-03-16, -0.41852
1955-04-16, -0.81297
1955-05-16, -0.29071
1955-06-16, 1.0523
1955-07-16, 1.0299
1955-08-16, -0.071633
1955-09-16, -0.58004
1955-10-16, -1.1033
1955-11-16, -0.4787
1955-12-16, 0.96025
1956-01-16, 1.1842
1956-02-15, 0.70546
1956-03-16, -0.74318
1956-04-16, -0.90534
1956-05-16, -0.30539
1956-06-16, 1.0413
1956-07-16, 0.30724
1956-08-16, -0.37286
1956-09-16, -0.71324
1956-10-16, -0.19479
1956-11-16, -1.362
1956-12-16, -1.3442
1957-01-16, -0.87559
1957-02-15, -0.32565
1957-03-16, -0.080318
1957-04-16, -0.20024
1957-05-16, 0.19757
1957-06-16, 0.67476
1957-07-16, -0.32539
1957-08-16, -1.9551
1957-09-16, -1.4278
1957-10-16, 0.54695
1957-11-16, 0.34154
1957-12-16, 0.58989
1958-01-16, 0.061899
1958-02-15, 0.88543
1958-03-16, 1.2436
1958-04-16, 1.9077
1958-05-16, 1.8373
1958-06-16, 1.5967
1958-07-16, -0.14903
1958-08-16, 0.10325
1958-09-16, 1.0658
1958-10-16, -0.16044
1958-11-16, -0.76945
1958-12-16, -1.7018
1959-01-16, -1.4569
1959-02-15, -0.60984
1959-03-16, -0.71585
1959-04-16, -0.69269
1959-05-16, -1.5672
1959-06-16, -0.89316
1959-07-16, -1.4621
1959-08-16, -1.6312
1959-09-16, -0.28194
1959-10-16, -0.61894
1959-11-16, -1.4698
1959-12-16, -1.5314
1960-01-16, -0.89952
1960-02-15, -0.0015419
1960-03-16, -0.081883
1960-04-16, -0.10896
1960-05-16, -0.72978
1960-06-16, -0.40119
1960-07-16, -1.6483
1960-08-16, -0.8405
1960-09-16, -0.99732
1960-10-16, -0.66913
1960-11-16, 1.5836
1960-12-16, 0.5781
1961-01-16, -0.043079
1961-02-15, -1.9008
1961-03-16, -1.5881
1961-04-16, -1.6369
1961-05-16, -1.0863
1961-06-16, -0.87869
1961-07-16, -0.47341
1961-08-16, -0.71173
1961-09-16, -0.504
1961-10-16, -0.70383
1961-11-16, 0.49936
1961-12-16, 0.13831
1962-01-16, 0.096533
1962-02-15, 1.5822
1962-03-16, 1.3971
1962-04-16, 1.4727
1962-05-16, -0.85563
1962-06-16, -0.87869
1962-07-16, 0.52112
1962-08-16, 0.12234
1962-09-16, -0.12364
1962-10-16, -0.080725
1962-11-16, -0.5589
1962-12-16, -1.0845
1963-01-16, -1.2855
1963-02-15, -0.51559
1963-03-16, 0.087774
1963-04-16, 0.79945
1963-05-16, 1.0936
1963-06-16, 1.6859
1963-07-16, 1.5122
1963-08-16, 0.84693
1963-09-16, 0.95435
1963-10-16, 1.4509
1963-11-16, 1.8264
1963-12-16, 0.15652
1964-01-16, -0.53782
1964-02-15, -2.0372
1964-03-16, -1.3191
1964-04-16, -1.166
1964-05-16, -0.12887
1964-06-16, 0.59301
1964-07-16, 0.71867
1964-08-16, 0.62743
1964-09-16, -3.8758e-05
1964-10-16, 0.71666
1964-11-16, 0.91021
1964-12-16, 0.91106
1965-01-16, 0.11743
1965-02-15, -0.82128
1965-03-16, -1.0334
1965-04-16, 0.11554
1965-05-16, 0.90774
1965-06-16, 1.8228
1965-07-16, 0.73599
1965-08-16, 1.0135
1965-09-16, 0.51621
1965-10-16, -1.0733
1965-11-16, 2.0547
1965-12-16, 1.7887
1966-01-16, 1.3317
1966-02-15, -0.34236
1966-03-16, -1.3417
1966-04-16, -1.6099
1966-05-16, -1.6208
1966-06-16, -1.2521
1966-07-16, -0.15756
1966-08-16, -0.35758
1966-09-16, 0.21803
1966-10-16, -0.74617
1966-11-16, 0.66749
1966-12-16, 1.209
1967-01-16, 1.3148
1967-02-15, 0.22998
1967-03-16, -0.30339
1967-04-16, 0.53035
1967-05-16, 1.3857
1967-06-16, 2.0566
1967-07-16, -0.043171
1967-08-16, -0.10622
1967-09-16, -0.036437
1967-10-16, -0.88789
1967-11-16, 0.99968
1967-12-16, 0.039769
1968-01-16, -0.13434
1968-02-15, -1.0846
1968-03-16, -0.69964
1968-04-16, -0.56313
1968-05-16, -0.2734
1968-06-16, -0.4666
1968-07-16, -0.20033
1968-08-16, 0.33176
1968-09-16, -0.17457
1968-10-16, 1.2757
1968-11-16, 0.76651
1968-12-16, 0.52933
1969-01-16, 1.7341
1969-02-15, 2.0928
1969-03-16, 1.8319
1969-04-16, 1.2094
1969-05-16, -0.24421
1969-06-16, 1.0382
1969-07-16, 0.98325
1969-08-16, 0.69717
1969-09-16, -0.14213
1969-10-16, -0.865
1969-11-16, -0.38148
1969-12-16, -0.99934
1970-01-16, -0.56094
1970-02-15, -0.59747
1970-03-16, -0.13778
1970-04-16, -0.52582
1970-05-16, -0.62835
1970-06-16, -1.1481
1970-07-16, -0.68361
1970-08-16, 0.01161
1970-09-16, -1.1238
1970-10-16, -1.3977
1970-11-16, 0.70016
1970-12-16, 1.4008
1971-01-16, 0.75501
1971-02-15, -0.48112
1971-03-16, -1.4836
1971-04-16, -1.2953
1971-05-16, -0.33754
1971-06-16, 0.77358
1971-07-16, 1.3214
1971-08-16, -0.37286
1971-09-16, -0.91245
1971-10-16, -1.1963
1971-11-16, -0.87262
1971-12-16, 0.85381
1972-01-16, 0.092345
1972-02-15, -0.4348
1972-03-16, -1.9648
1972-04-16, -1.8566
1972-05-16, -1.7969
1972-06-16, -1.2402
1972-07-16, -0.96745
1972-08-16, -0.55209
1972-09-16, -0.30072
1972-10-16, 0.43829
1972-11-16, 1.8604
1972-12-16, 0.97214
1973-01-16, 1.3346
1973-02-15, 1.2202
1973-03-16, 1.4098
1973-04-16, 0.9443
1973-05-16, 0.14068
1973-06-16, -1.3449
1973-07-16, -0.91963
1973-08-16, -0.4956
1973-09-16, 0.47562
1973-10-16, 0.41757
1973-11-16, 0.90642
1973-12-16, 0.39386
1974-01-16, 1.1562
1974-02-15, 0.13511
1974-03-16, 0.64413
1974-04-16, -0.20767
1974-05-16, 0.6829
1974-06-16, -0.49132
1974-07-16, -0.45594
1974-08-16, 0.11281
1974-09-16, 0.17866
1974-10-16, 1.1545
1974-11-16, 0.34823
1974-12-16, 1.0123
1975-01-16, -0.41132
1975-02-15, 0.11594
1975-03-16, 0.016446
1975-04-16, 0.81786
1975-05-16, 0.78992
1975-06-16, 0.52657
1975-07-16, 0.30724
1975-08-16, 0.91867
1975-09-16, 0.3468
1975-10-16, 0.31242
1975-11-16, -0.64867
1975-12-16, -1.2759
1976-01-16, -2.0346
1976-02-15, -1.1676
1976-03-16, -0.77228
1976-04-16, 0.042058
1976-05-16, -0.62005
1976-06-16, -0.51061
1976-07-16, -1.0584
1976-08-16, 0.20732
1976-09-16, 2.4381
1976-10-16, 2.0104
1976-11-16, 0.73853
1976-12-16, -1.2002
1977-01-16, -0.99808
1977-02-15, -1.6544
1977-03-16, -1.1384
1977-04-16, -1.5978
1977-05-16, -0.35097
1977-06-16, 0.061928
1977-07-16, 1.1732
1977-08-16, 0.48723
1977-09-16, 0.22673
1977-10-16, -0.18333
1977-11-16, -1.2732
1977-12-16, 0.40335
1978-01-16, 1.2222
1978-02-15, 1.9447
1978-03-16, 2.0207
1978-04-16, 2.1948
1978-05-16, 1.6224
1978-06-16, 0.51428
1978-07-16, -1.6278
1978-08-16, -0.50586
1978-09-16, 1.1532
1978-10-16, 0.47599
1978-11-16, 0.97018
1978-12-16, -0.067938
1979-01-16, 0.60892
1979-02-15, 0.75572
1979-03-16, 1.0461
1979-04-16, 0.6727
1979-05-16, 0.18313
1979-06-16, -1.6452
1979-07-16, -1.4996
1979-08-16, -0.85079
1979-09-16, -0.903
1979-10-16, -0.08829
1979-11-16, -0.65835
1979-12-16, -0.61733
1980-01-16, 0.20642
1980-02-15, 1.0986
1980-03-16, 1.2589
1980-04-16, 0.99131
1980-05-16, 0.57726
1980-06-16, 0.51222
1980-07-16, 0.90019
1980-08-16, 0.4523
1980-09-16, 0.48785
1980-10-16, -0.83059
1980-11-16, -1.6567
1980-12-16, -1.6836
1981-01-16, -0.93101
1981-02-15, -0.68141
1981-03-16, 0.52279
1981-04-16, 0.40065
1981-05-16, 0.82927
1981-06-16, -1.2312
1981-07-16, -1.7382
1981-08-16, -1.782
1981-09-16, -0.56578
1981-10-16, -0.035472
1981-11-16, 0.099354
1981-12-16, -0.53901
1982-01-16, -0.33453
1982-02-15, -0.76526
1982-03-16, 0.69957
1982-04-16, 1.038
1982-05-16, 1.743
1982-06-16, 1.4621
1982-07-16, 1.1324
1982-08-16, 1.2603
1982-09-16, 1.2767
1982-10-16, 1.1734
1982-11-16, 2.0929
1982-12-16, 1.2057
1983-01-16, 1.6464
1983-02-15, 1.2574
1983-03-16, 1.7058
1983-04-16, 1.7679
1983-05-16, 1.8083
1983-06-16, 1.4376
1983-07-16, 0.31901
1983-08-16, 1.0455
1983-09-16, 0.8195
1983-10-16, 1.0998
1983-11-16, 1.4736
1983-12-16, 1.333
1984-01-16, 0.21974
1984-02-15, -1.0803
1984-03-16, -1.8938
1984-04-16, -1.6294
1984-05-16, -1.7673
1984-06-16, -1.584
1984-07-16, -1.8796
1984-08-16, -0.14596
1984-09-16, -0.38554
1984-10-16, 0.1392
1984-11-16, 0.91589
1984-12-16, 1.0796
1985-01-16, 0.31502
1985-02-15, -0.55538
1985-03-16, -0.93572
1985-04-16, -1.0513
1985-05-16, -0.84162
1985-06-16, -1.6913
1985-07-16, -1.4454
1985-08-16, -1.324
1985-09-16, -0.095993
1985-10-16, 0.26967
1985-11-16, 1.4311
1985-12-16, 0.18447
1986-01-16, -0.30826
1986-02-15, -0.15798
1986-03-16, 0.64475
1986-04-16, 0.98409
1986-05-16, 0.51302
1986-06-16, -0.77223
1986-07-16, -0.75807
1986-08-16, -0.17589
1986-09-16, 1.5119
1986-10-16, 0.65566
1986-11-16, 0.31243
1986-12-16, -0.93027
1987-01-16, -0.79812
1987-02-15, -0.91187
1987-03-16, -0.39369
1987-04-16, -0.6975
1987-05-16, -0.5924
1987-06-16, -1.396
1987-07-16, 0.41573
1987-08-16, 1.1987
1987-09-16, 0.54833
1987-10-16, 0.84124
1987-11-16, 1.2006
1987-12-16, 1.2744
1988-01-16, 0.56405
1988-02-15, -0.20741
1988-03-16, -1.1722
1988-04-16, -0.76966
1988-05-16, -0.61313
1988-06-16, 0.86078
1988-07-16, -0.37314
1988-08-16, 0.57296
1988-09-16, -0.0091191
1988-10-16, -0.42561
1988-11-16, -0.45439
1988-12-16, 0.47205
1989-01-16, -0.22101
1989-02-15, -0.32074
1989-03-16, -1.1818
1989-04-16, -1.1183
1989-05-16, -1.2697
1989-06-16, -1.0655
1989-07-16, -0.41232
1989-08-16, 0.10325
1989-09-16, 0.95089
1989-10-16, 1.1164
1989-11-16, -0.29901
1989-12-16, -1.516
1990-01-16, -1.3461
1990-02-15, -1.1457
1990-03-16, -0.92018
1990-04-16, -1.2782
1990-05-16, -1.1075
1990-06-16, -0.79227
1990-07-16, -0.33406
1990-08-16, -0.79417
1990-09-16, 0.21367
