days since 1900-1-1, spei
1909-03-16, 1.5368
1909-04-16, 1.4044
1909-05-16, 1.3871
1909-06-16, 1.4348
1909-07-16, 1.4821
1909-08-16, 1.5059
1909-09-16, 1.4024
1909-10-16, 1.4893
1909-11-16, 1.6152
1909-12-16, 2.088
1910-01-16, 1.6577
1910-02-15, 0.98699
1910-03-16, 0.7662
1910-04-16, 0.73965
1910-05-16, 0.64568
1910-06-16, 0.57685
1910-07-16, 0.53613
1910-08-16, 0.52942
1910-09-16, 0.61699
1910-10-16, 0.51466
1910-11-16, 0.21989
1910-12-16, -0.87653
1911-01-16, 0.13997
1911-02-15, 0.76044
1911-03-16, 1.363
1911-04-16, 1.4694
1911-05-16, 1.5265
1911-06-16, 1.5616
1911-07-16, 1.5597
1911-08-16, 1.5567
1911-09-16, 1.5049
1911-10-16, 1.5299
1911-11-16, 1.4687
1911-12-16, 1.6223
1912-01-16, 0.62723
1912-02-15, -0.14236
1912-03-16, -0.061761
1912-04-16, 0.1331
1912-05-16, 0.27698
1912-06-16, 0.1901
1912-07-16, 0.18573
1912-08-16, 0.1381
1912-09-16, 0.054798
1912-10-16, 0.088008
1912-11-16, 0.14215
1912-12-16, -0.27757
1913-01-16, -0.0033
1913-02-15, 0.81146
1913-03-16, -0.25001
1913-04-16, -0.6146
1913-05-16, -0.73993
1913-06-16, -0.54415
1913-07-16, -0.52286
1913-08-16, -0.50608
1913-09-16, -0.56794
1913-10-16, -0.74402
1913-11-16, -0.16995
1913-12-16, 0.30567
1914-01-16, 1.5016
1914-02-15, 1.4901
1914-03-16, 1.3381
1914-04-16, 1.264
1914-05-16, 1.3006
1914-06-16, 1.2423
1914-07-16, 1.2374
1914-08-16, 1.2365
1914-09-16, 1.2827
1914-10-16, 1.3844
1914-11-16, 0.97726
1914-12-16, 1.1844
1915-01-16, 0.27154
1915-02-15, 1.0205
1915-03-16, 1.0608
1915-04-16, 1.2679
1915-05-16, 1.3678
1915-06-16, 1.2812
1915-07-16, 1.2541
1915-08-16, 1.194
1915-09-16, 1.161
1915-10-16, 1.0562
1915-11-16, 1.1445
1915-12-16, 0.92027
1916-01-16, 1.5509
1916-02-15, 0.51797
1916-03-16, 0.78376
1916-04-16, 0.31857
1916-05-16, 0.062924
1916-06-16, 0.13084
1916-07-16, 0.1132
1916-08-16, 0.23537
1916-09-16, 0.42515
1916-10-16, 0.85112
1916-11-16, 0.85996
1916-12-16, 1.1971
1917-01-16, 0.28342
1917-02-15, 0.68897
1917-03-16, 0.51074
1917-04-16, 0.58267
1917-05-16, 0.68158
1917-06-16, 0.53539
1917-07-16, 0.48273
1917-08-16, 0.4569
1917-09-16, 0.17683
1917-10-16, -0.35916
1917-11-16, -0.43066
1917-12-16, -1.5942
1918-01-16, -1.9742
1918-02-15, -1.3301
1918-03-16, -0.13298
1918-04-16, -0.20755
1918-05-16, -0.28993
1918-06-16, -0.17431
1918-07-16, -0.075802
1918-08-16, -0.035538
1918-09-16, 0.26863
1918-10-16, 0.37643
1918-11-16, 0.8041
1918-12-16, 1.0665
1919-01-16, 1.0834
1919-02-15, 0.40113
1919-03-16, -0.22691
1919-04-16, -0.14065
1919-05-16, -0.0039728
1919-06-16, -0.050802
1919-07-16, -0.13624
1919-08-16, -0.24824
1919-09-16, -0.4003
1919-10-16, -0.44832
1919-11-16, -1.0458
1919-12-16, -0.96102
1920-01-16, -1.0032
1920-02-15, -1.0297
1920-03-16, -0.56727
1920-04-16, -0.32912
1920-05-16, -0.53977
1920-06-16, -0.32418
1920-07-16, -0.35241
1920-08-16, -0.3291
1920-09-16, -0.41087
1920-10-16, -0.28987
1920-11-16, -0.14139
1920-12-16, -0.23447
1921-01-16, 0.4738
1921-02-15, 0.081675
1921-03-16, -0.33686
1921-04-16, -0.36246
1921-05-16, 0.080406
1921-06-16, -0.006034
1921-07-16, -0.024573
1921-08-16, -0.044944
1921-09-16, -0.035494
1921-10-16, -0.15609
1921-11-16, -0.35779
1921-12-16, 0.37869
1922-01-16, 0.31779
1922-02-15, 0.83461
1922-03-16, 1.0964
1922-04-16, 1.0546
1922-05-16, 0.85286
1922-06-16, 0.82798
1922-07-16, 0.85964
1922-08-16, 0.84551
1922-09-16, 0.71747
1922-10-16, 0.75065
1922-11-16, 1.0242
1922-12-16, 0.80716
1923-01-16, 0.45962
1923-02-15, -0.27947
1923-03-16, -0.94224
1923-04-16, -0.26125
1923-05-16, -0.40746
1923-06-16, -0.23686
1923-07-16, -0.21954
1923-08-16, -0.14822
1923-09-16, 0.029758
1923-10-16, -0.0016438
1923-11-16, -0.48858
1923-12-16, -1.2931
1924-01-16, -1.715
1924-02-15, -1.7814
1924-03-16, -1.2835
1924-04-16, -1.7774
1924-05-16, -1.856
1924-06-16, -2.0637
1924-07-16, -1.9922
1924-08-16, -2.0226
1924-09-16, -2.1676
1924-10-16, -2.0192
1924-11-16, -1.829
1924-12-16, -1.5195
1925-01-16, -1.555
1925-02-15, -1.2692
1925-03-16, -1.3485
1925-04-16, -0.95909
1925-05-16, -0.61096
1925-06-16, -0.47669
1925-07-16, -0.50328
1925-08-16, -0.45092
1925-09-16, -0.32101
1925-10-16, -0.41192
1925-11-16, -0.42174
1925-12-16, -0.47275
1926-01-16, -0.3896
1926-02-15, -0.080796
1926-03-16, -0.5064
1926-04-16, -0.038178
1926-05-16, -0.30545
1926-06-16, -0.4362
1926-07-16, -0.48863
1926-08-16, -0.5574
1926-09-16, -0.57095
1926-10-16, -0.76873
1926-11-16, 0.10402
1926-12-16, 0.047484
1927-01-16, 0.10292
1927-02-15, 0.705
1927-03-16, 1.0478
1927-04-16, 0.55052
1927-05-16, 0.56981
1927-06-16, 0.65012
1927-07-16, 0.64502
1927-08-16, 0.65728
1927-09-16, 0.66462
1927-10-16, 0.89764
1927-11-16, 0.37423
1927-12-16, 0.50662
1928-01-16, 0.13997
1928-02-15, -0.82557
1928-03-16, -0.7746
1928-04-16, -0.90276
1928-05-16, -0.71958
1928-06-16, -0.74589
1928-07-16, -0.69837
1928-08-16, -0.69789
1928-09-16, -0.84034
1928-10-16, -1.2403
1928-11-16, -1.139
1928-12-16, -1.0942
1929-01-16, -0.87933
1929-02-15, -0.99712
1929-03-16, -1.0615
1929-04-16, -0.65418
1929-05-16, -0.86098
1929-06-16, -0.81893
1929-07-16, -0.80814
1929-08-16, -0.87941
1929-09-16, -0.74665
1929-10-16, -0.86489
1929-11-16, -1.4741
1929-12-16, -1.9784
1930-01-16, -1.6063
1930-02-15, -1.6139
1930-03-16, -1.5278
1930-04-16, -1.6415
1930-05-16, -1.2251
1930-06-16, -1.2737
1930-07-16, -1.3354
1930-08-16, -1.2913
1930-09-16, -1.1608
1930-10-16, -1.1362
1930-11-16, -0.68798
1930-12-16, -0.70097
1931-01-16, -0.91796
1931-02-15, -0.67129
1931-03-16, -1.3094
1931-04-16, -1.1923
1931-05-16, -1.5076
1931-06-16, -1.3725
1931-07-16, -1.4698
1931-08-16, -1.4767
1931-09-16, -1.5962
1931-10-16, -1.6147
1931-11-16, -1.3575
1931-12-16, 0.18851
1932-01-16, 0.0078438
1932-02-15, 0.34816
1932-03-16, 0.55555
1932-04-16, 0.55099
1932-05-16, 0.59613
1932-06-16, 0.47769
1932-07-16, 0.59943
1932-08-16, 0.63394
1932-09-16, 0.67732
1932-10-16, 0.70464
1932-11-16, 0.15123
1932-12-16, -1.011
1933-01-16, -0.33117
1933-02-15, -1.1806
1933-03-16, -1.2073
1933-04-16, -1.1258
1933-05-16, -1.0119
1933-06-16, -0.87439
1933-07-16, -0.92745
1933-08-16, -0.93869
1933-09-16, -0.9055
1933-10-16, -0.8425
1933-11-16, -0.8654
1933-12-16, -0.56523
1934-01-16, -1.71
1934-02-15, -1.2631
1934-03-16, -1.4729
1934-04-16, -1.5903
1934-05-16, -1.8703
1934-06-16, -1.6835
1934-07-16, -1.64
1934-08-16, -1.6574
1934-09-16, -1.7672
1934-10-16, -1.5383
1934-11-16, -0.67642
1934-12-16, -0.68564
1935-01-16, -0.063901
1935-02-15, -0.24557
1935-03-16, 0.69511
1935-04-16, 1.1774
1935-05-16, 1.2324
1935-06-16, 1.0457
1935-07-16, 1.0816
1935-08-16, 1.1226
1935-09-16, 1.1408
1935-10-16, 1.0507
1935-11-16, 0.66984
1935-12-16, 0.25834
1936-01-16, -0.57932
1936-02-15, 0.63609
1936-03-16, 0.25831
1936-04-16, -0.16649
1936-05-16, -0.22595
1936-06-16, -0.16793
1936-07-16, -0.26441
1936-08-16, -0.33738
1936-09-16, -0.38622
1936-10-16, -0.14188
1936-11-16, -0.43602
1936-12-16, 0.41371
1937-01-16, 1.0064
1937-02-15, 0.3773
1937-03-16, 0.99424
1937-04-16, 0.89404
1937-05-16, 0.90374
1937-06-16, 0.89531
1937-07-16, 0.91852
1937-08-16, 0.90389
1937-09-16, 0.91264
1937-10-16, 0.61557
1937-11-16, 0.68054
1937-12-16, 0.33016
1938-01-16, -0.083379
1938-02-15, 0.38428
1938-03-16, 1.0409
1938-04-16, 1.1648
1938-05-16, 1.1994
1938-06-16, 1.2362
1938-07-16, 1.2378
1938-08-16, 1.2668
1938-09-16, 1.2916
1938-10-16, 1.3626
1938-11-16, 1.3612
1938-12-16, 1.2087
1939-01-16, 1.4011
1939-02-15, 0.43759
1939-03-16, -0.5064
1939-04-16, -0.81833
1939-05-16, -0.82369
1939-06-16, -0.90158
1939-07-16, -0.90183
1939-08-16, -0.9438
1939-09-16, -0.786
1939-10-16, -0.82139
1939-11-16, -0.80528
1939-12-16, -1.2051
1940-01-16, -0.98897
1940-02-15, -0.44257
1940-03-16, -0.7076
1940-04-16, -0.30719
1940-05-16, -0.3789
1940-06-16, -0.41179
1940-07-16, -0.4129
1940-08-16, -0.37537
1940-09-16, -0.45986
1940-10-16, -0.32736
1940-11-16, -0.33659
1940-12-16, 0.57339
1941-01-16, 0.74342
1941-02-15, 1.1302
1941-03-16, 1.7563
1941-04-16, 1.9018
1941-05-16, 1.9159
1941-06-16, 1.9399
1941-07-16, 1.951
1941-08-16, 1.9735
1941-09-16, 1.96
1941-10-16, 2.0376
1941-11-16, 2.0963
1941-12-16, 2.2329
1942-01-16, 2.0776
1942-02-15, 1.4397
1942-03-16, 0.52916
1942-04-16, 0.37746
1942-05-16, 0.43362
1942-06-16, 0.40747
1942-07-16, 0.35525
1942-08-16, 0.29733
1942-09-16, 0.26216
1942-10-16, 0.10194
1942-11-16, 0.16188
1942-12-16, -0.80756
1943-01-16, 0.31441
1943-02-15, 0.5612
1943-03-16, 1.0376
1943-04-16, 0.69664
1943-05-16, 0.60828
1943-06-16, 0.62287
1943-07-16, 0.64415
1943-08-16, 0.63524
1943-09-16, 0.55947
1943-10-16, 0.52814
1943-11-16, 0.37473
1943-12-16, 0.74001
1944-01-16, -0.41403
1944-02-15, 0.35458
1944-03-16, -0.084781
1944-04-16, -0.0979
1944-05-16, 0.038742
1944-06-16, 0.13777
1944-07-16, 0.18417
1944-08-16, 0.12071
1944-09-16, 0.16297
1944-10-16, 0.033922
1944-11-16, 0.73467
1944-12-16, 0.1532
1945-01-16, -0.050343
1945-02-15, -0.39257
1945-03-16, 0.28997
1945-04-16, 0.051989
1945-05-16, 0.078771
1945-06-16, 0.030489
1945-07-16, -0.047319
1945-08-16, 0.02258
1945-09-16, 0.025479
1945-10-16, 0.246
1945-11-16, -0.42591
1945-12-16, 0.059866
1946-01-16, 0.006085
1946-02-15, -0.70371
1946-03-16, -0.73976
1946-04-16, -0.59549
1946-05-16, -0.49825
1946-06-16, -0.5722
1946-07-16, -0.50695
1946-08-16, -0.50303
1946-09-16, -0.53492
1946-10-16, -0.64568
1946-11-16, 0.17991
1946-12-16, -0.10131
1947-01-16, -0.13189
1947-02-15, -0.31272
1947-03-16, -0.66765
1947-04-16, -0.65975
1947-05-16, -0.78077
1947-06-16, -0.72486
1947-07-16, -0.81767
1947-08-16, -0.7958
1947-09-16, -0.78046
1947-10-16, -0.88669
1947-11-16, -1.9592
1947-12-16, -2.1245
1948-01-16, -2.308
1948-02-15, -2.0879
1948-03-16, -1.9855
1948-04-16, -1.2468
1948-05-16, -1.1343
1948-06-16, -1.0687
1948-07-16, -0.97694
1948-08-16, -0.99761
1948-09-16, -0.98661
1948-10-16, -1.0651
1948-11-16, -1.1668
1948-12-16, -0.79227
1949-01-16, -0.49025
1949-02-15, -0.38313
1949-03-16, -0.27318
1949-04-16, -0.77317
1949-05-16, -0.73039
1949-06-16, -0.80737
1949-07-16, -0.73671
1949-08-16, -0.69539
1949-09-16, -0.63013
1949-10-16, -0.70766
1949-11-16, -0.50836
1949-12-16, -0.55331
1950-01-16, -0.34309
1950-02-15, -0.40082
1950-03-16, -0.78776
1950-04-16, -0.5623
1950-05-16, -0.67584
1950-06-16, -0.65068
1950-07-16, -0.64586
1950-08-16, -0.64313
1950-09-16, -0.47113
1950-10-16, -0.25786
1950-11-16, -0.17797
1950-12-16, -0.52833
1951-01-16, -0.61839
1951-02-15, -0.83834
1951-03-16, -0.89133
1951-04-16, -0.54575
1951-05-16, -0.59905
1951-06-16, -0.53793
1951-07-16, -0.58565
1951-08-16, -0.54269
1951-09-16, -0.67815
1951-10-16, -0.84561
1951-11-16, -0.87031
1951-12-16, -0.19822
1952-01-16, 0.57069
1952-02-15, 0.48364
1952-03-16, 1.345
1952-04-16, 1.2514
1952-05-16, 1.2096
1952-06-16, 1.2254
1952-07-16, 1.2359
1952-08-16, 1.2034
1952-09-16, 1.1685
1952-10-16, 1.1457
1952-11-16, 1.3424
1952-12-16, 1.3932
1953-01-16, 0.58397
1953-02-15, 0.36391
1953-03-16, -0.60173
1953-04-16, -0.50117
1953-05-16, -0.36558
1953-06-16, -0.42154
1953-07-16, -0.50267
1953-08-16, -0.47935
1953-09-16, -0.41322
1953-10-16, -0.51742
1953-11-16, -0.61873
1953-12-16, -1.6043
1954-01-16, -1.1284
1954-02-15, -0.86046
1954-03-16, -0.16556
1954-04-16, -0.36007
1954-05-16, -0.4038
1954-06-16, -0.43558
1954-07-16, -0.46916
1954-08-16, -0.41782
1954-09-16, -0.48479
1954-10-16, -0.47169
1954-11-16, -0.727
1954-12-16, -0.336
1955-01-16, -0.36336
1955-02-15, -0.37368
1955-03-16, -1.0065
1955-04-16, -0.61954
1955-05-16, -0.37587
1955-06-16, -0.33798
1955-07-16, -0.19294
1955-08-16, -0.302
1955-09-16, -0.24742
1955-10-16, -0.23526
1955-11-16, -0.27279
1955-12-16, 0.34995
1956-01-16, 0.26134
1956-02-15, 0.19222
1956-03-16, 0.21621
1956-04-16, 0.35265
1956-05-16, 0.38438
1956-06-16, 0.30923
1956-07-16, 0.30685
1956-08-16, 0.36864
1956-09-16, 0.3027
1956-10-16, 0.46621
1956-11-16, 0.14482
1956-12-16, -0.93515
1957-01-16, -1.1575
1957-02-15, -0.95993
1957-03-16, -0.51415
1957-04-16, -0.61028
1957-05-16, -0.55906
1957-06-16, -0.54913
1957-07-16, -0.65334
1957-08-16, -0.7254
1957-09-16, -0.63984
1957-10-16, -0.53615
1957-11-16, -0.28854
1957-12-16, 0.21521
1958-01-16, -0.055057
1958-02-15, 0.58891
1958-03-16, 1.3234
1958-04-16, 1.5131
1958-05-16, 1.4238
1958-06-16, 1.4412
1958-07-16, 1.4823
1958-08-16, 1.5178
1958-09-16, 1.5754
1958-10-16, 1.4101
1958-11-16, 1.3758
1958-12-16, 0.9337
1959-01-16, 0.83713
1959-02-15, 0.51797
1959-03-16, -0.75881
1959-04-16, -1.5107
1959-05-16, -1.6056
1959-06-16, -1.6842
1959-07-16, -1.7823
1959-08-16, -1.8099
1959-09-16, -1.805
1959-10-16, -1.8129
1959-11-16, -1.987
1959-12-16, -1.654
1960-01-16, -1.499
1960-02-15, -1.5523
1960-03-16, -1.3491
1960-04-16, -1.0429
1960-05-16, -1.1566
1960-06-16, -1.0897
1960-07-16, -1.0531
1960-08-16, -1.0484
1960-09-16, -1.1931
1960-10-16, -1.1267
1960-11-16, 0.0067961
1960-12-16, -0.091953
1961-01-16, -0.55442
1961-02-15, -1.253
1961-03-16, -1.3379
1961-04-16, -1.5476
1961-05-16, -1.3257
1961-06-16, -1.3163
1961-07-16, -1.3163
1961-08-16, -1.3024
1961-09-16, -1.207
1961-10-16, -1.2953
1961-11-16, -1.7871
1961-12-16, -1.4491
1962-01-16, -1.3293
1962-02-15, 0.91545
1962-03-16, 1.0648
1962-04-16, 0.97238
1962-05-16, 0.93655
1962-06-16, 0.98594
1962-07-16, 1.0413
1962-08-16, 0.99166
1962-09-16, 0.98538
1962-10-16, 1.1182
1962-11-16, 0.74293
1962-12-16, 0.49349
1963-01-16, 0.38588
1963-02-15, -1.1955
1963-03-16, -0.92306
1963-04-16, -0.12293
1963-05-16, 0.086938
1963-06-16, 0.19638
1963-07-16, 0.16383
1963-08-16, 0.22313
1963-09-16, 0.3174
1963-10-16, 0.43325
1963-11-16, 0.9308
1963-12-16, 0.81725
1964-01-16, 0.85093
1964-02-15, 0.049469
1964-03-16, -0.12073
1964-04-16, -0.47867
1964-05-16, -0.55221
1964-06-16, -0.63303
1964-07-16, -0.62719
1964-08-16, -0.59983
1964-09-16, -0.75402
1964-10-16, -0.84064
1964-11-16, -1.052
1964-12-16, -0.42632
1965-01-16, -0.52711
1965-02-15, -0.40671
1965-03-16, -0.17975
1965-04-16, 0.47163
1965-05-16, 0.33271
1965-06-16, 0.37087
1965-07-16, 0.41716
1965-08-16, 0.38846
1965-09-16, 0.45176
1965-10-16, 0.12646
1965-11-16, 0.81211
1965-12-16, 0.88126
1966-01-16, 0.92628
1966-02-15, 1.0694
1966-03-16, 0.76063
1966-04-16, -0.10017
1966-05-16, -0.043236
1966-06-16, -0.15751
1966-07-16, -0.18545
1966-08-16, -0.19048
1966-09-16, -0.19518
1966-10-16, -0.14358
1966-11-16, -0.94596
1966-12-16, -0.67258
1967-01-16, -0.28467
1967-02-15, -0.54645
1967-03-16, 0.20149
1967-04-16, 1.1281
1967-05-16, 1.1082
1967-06-16, 1.1818
1967-07-16, 1.1402
1967-08-16, 1.1175
1967-09-16, 1.1521
1967-10-16, 1.1398
1967-11-16, 1.2109
1967-12-16, 0.67078
1968-01-16, 0.17856
1968-02-15, 0.39764
1968-03-16, 0.3578
1968-04-16, -0.65108
1968-05-16, -0.64366
1968-06-16, -0.76186
1968-07-16, -0.70778
1968-08-16, -0.62578
1968-09-16, -0.78108
1968-10-16, -0.23122
1968-11-16, -0.70077
1968-12-16, -0.56353
1969-01-16, 1.1733
1969-02-15, 2.2596
1969-03-16, 1.828
1969-04-16, 1.843
1969-05-16, 1.843
1969-06-16, 1.8818
1969-07-16, 1.8872
1969-08-16, 1.8452
1969-09-16, 1.8563
1969-10-16, 1.7144
1969-11-16, 1.7095
1969-12-16, 1.5744
1970-01-16, 0.52844
1970-02-15, -0.87919
1970-03-16, -0.4922
1970-04-16, -0.84286
1970-05-16, -0.95797
1970-06-16, -1.0811
1970-07-16, -1.1519
1970-08-16, -1.0884
1970-09-16, -1.2159
1970-10-16, -1.2536
1970-11-16, -0.66608
1970-12-16, 0.0883
1971-01-16, -0.36873
1971-02-15, -0.70258
1971-03-16, -1.0164
1971-04-16, -0.73316
1971-05-16, -0.27802
1971-06-16, -0.29431
1971-07-16, -0.27906
1971-08-16, -0.29554
1971-09-16, -0.22805
1971-10-16, -0.23584
1971-11-16, -0.8869
1971-12-16, -0.67996
1972-01-16, -0.8978
1972-02-15, -0.97236
1972-03-16, -1.1384
1972-04-16, -1.2282
1972-05-16, -1.6839
1972-06-16, -1.7074
1972-07-16, -1.6749
1972-08-16, -1.6267
1972-09-16, -1.5254
1972-10-16, -1.3149
1972-11-16, -0.48738
1972-12-16, -1.339
1973-01-16, -0.31388
1973-02-15, 0.84105
1973-03-16, 1.4131
1973-04-16, 1.3335
1973-05-16, 1.3444
1973-06-16, 1.2997
1973-07-16, 1.3059
1973-08-16, 1.3216
1973-09-16, 1.3318
1973-10-16, 1.3056
1973-11-16, 1.0596
1973-12-16, 1.1395
1974-01-16, 1.2256
1974-02-15, 0.088826
1974-03-16, 0.43422
1974-04-16, 0.56159
1974-05-16, 0.58754
1974-06-16, 0.62729
1974-07-16, 0.59811
1974-08-16, 0.62174
1974-09-16, 0.56968
1974-10-16, 0.73117
1974-11-16, 0.41289
1974-12-16, 0.75751
1975-01-16, -0.43548
1975-02-15, 0.31071
1975-03-16, 0.26166
1975-04-16, 0.41523
1975-05-16, 0.42878
1975-06-16, 0.49786
1975-07-16, 0.51923
1975-08-16, 0.5015
1975-09-16, 0.4804
1975-10-16, 0.33441
1975-11-16, 0.24699
1975-12-16, -0.65952
1976-01-16, -0.80741
1976-02-15, -0.80944
1976-03-16, -1.4213
1976-04-16, -1.3779
1976-05-16, -1.4314
1976-06-16, -1.5509
1976-07-16, -1.5236
1976-08-16, -1.4661
1976-09-16, -1.0079
1976-10-16, -1.145
1976-11-16, -1.097
1976-12-16, -0.9599
1977-01-16, -0.50928
1977-02-15, -1.3637
1977-03-16, -1.3173
1977-04-16, -1.5961
1977-05-16, -1.1902
1977-06-16, -1.0746
1977-07-16, -1.1246
1977-08-16, -1.1551
1977-09-16, -1.5254
1977-10-16, -1.6632
1977-11-16, -1.7859
1977-12-16, -0.79284
1978-01-16, -0.12715
1978-02-15, 1.4959
1978-03-16, 1.9012
1978-04-16, 2.048
1978-05-16, 1.8766
1978-06-16, 1.8412
1978-07-16, 1.8389
1978-08-16, 1.8132
1978-09-16, 1.8851
1978-10-16, 1.918
1978-11-16, 2.1263
1978-12-16, 1.9172
1979-01-16, 1.9262
1979-02-15, 1.5057
1979-03-16, 1.0604
1979-04-16, 0.55837
1979-05-16, 0.62706
1979-06-16, 0.56553
1979-07-16, 0.56103
1979-08-16, 0.58606
1979-09-16, 0.33152
1979-10-16, 0.54293
1979-11-16, 0.2178
1979-12-16, 0.1134
1980-01-16, 0.27211
1980-02-15, 0.58157
1980-03-16, 0.4989
1980-04-16, 0.65588
1980-05-16, 0.85286
1980-06-16, 0.93323
1980-07-16, 0.98551
1980-08-16, 0.99384
1980-09-16, 1.0488
1980-10-16, 0.85954
1980-11-16, 0.75891
1980-12-16, 0.5881
1981-01-16, 0.19806
1981-02-15, -0.77366
1981-03-16, -0.20081
1981-04-16, -0.20349
1981-05-16, -0.43493
1981-06-16, -0.59472
1981-07-16, -0.68584
1981-08-16, -0.73919
1981-09-16, -0.74604
1981-10-16, -0.50777
1981-11-16, -0.23329
1981-12-16, -0.21438
1982-01-16, -0.30136
1982-02-15, -0.49757
1982-03-16, -0.067204
1982-04-16, 0.37004
1982-05-16, 0.4519
1982-06-16, 0.71338
1982-07-16, 0.73298
1982-08-16, 0.75067
1982-09-16, 0.87885
1982-10-16, 0.88818
1982-11-16, 1.3152
1982-12-16, 1.5035
1983-01-16, 2.0168
1983-02-15, 2.6241
1983-03-16, 2.1913
1983-04-16, 2.0842
1983-05-16, 2.0666
1983-06-16, 2.0128
1983-07-16, 1.9928
1983-08-16, 2.0059
1983-09-16, 1.9536
1983-10-16, 2.0156
1983-11-16, 1.964
1983-12-16, 2.1501
1984-01-16, 1.6717
1984-02-15, 1.0271
1984-03-16, -0.1557
1984-04-16, -0.72255
1984-05-16, -0.97355
1984-06-16, -1.0391
1984-07-16, -1.0337
1984-08-16, -1.1078
1984-09-16, -1.1924
1984-10-16, -1.308
1984-11-16, -1.4575
1984-12-16, -1.4631
1985-01-16, -1.365
1985-02-15, -1.2429
1985-03-16, -0.85236
1985-04-16, -0.90276
1985-05-16, -0.7253
1985-06-16, -0.77082
1985-07-16, -0.79546
1985-08-16, -0.79517
1985-09-16, -0.6362
1985-10-16, -0.69659
1985-11-16, -0.54985
1985-12-16, -1.0892
1986-01-16, -1.1407
1986-02-15, -0.32102
1986-03-16, 0.33335
1986-04-16, 0.5273
1986-05-16, 0.49608
1986-06-16, 0.53263
1986-07-16, 0.60695
1986-08-16, 0.60242
1986-09-16, 0.71456
1986-10-16, 0.63251
1986-11-16, 0.15549
1986-12-16, 0.12882
1987-01-16, 0.21008
1987-02-15, -0.56904
1987-03-16, -0.85764
1987-04-16, -1.0366
1987-05-16, -0.99111
1987-06-16, -0.87698
1987-07-16, -0.7866
1987-08-16, -0.72666
1987-09-16, -1.0537
1987-10-16, -0.71997
1987-11-16, -0.34012
1987-12-16, 0.092045
1988-01-16, 0.10756
1988-02-15, 0.005282
1988-03-16, -0.48383
1988-04-16, 0.20712
1988-05-16, 0.21962
1988-06-16, 0.23587
1988-07-16, 0.12064
1988-08-16, 0.12018
1988-09-16, 0.13872
1988-10-16, -0.17891
1988-11-16, -0.50536
1988-12-16, -0.42179
1989-01-16, -0.84808
1989-02-15, -0.76356
1989-03-16, -0.48383
1989-04-16, -1.0563
1989-05-16, -0.96186
1989-06-16, -1.0516
1989-07-16, -1.0655
1989-08-16, -1.022
1989-09-16, -0.79093
1989-10-16, -0.66405
1989-11-16, -0.96197
1989-12-16, -1.7816
1990-01-16, -1.4911
1990-02-15, -1.4969
1990-03-16, -1.7346
1990-04-16, -1.523
1990-05-16, -1.3157
1990-06-16, -1.4349
1990-07-16, -1.3955
1990-08-16, -1.4371
1990-09-16, -1.5917
1990-10-16, -1.854
1990-11-16, -1.765
1990-12-16, -1.5542
