days since 1900-1-1, spei
1909-01-16, 1.3847
1909-02-15, 1.5454
1909-03-16, 1.4717
1909-04-16, 1.3588
1909-05-16, 1.3884
1909-06-16, 1.5873
1909-07-16, 1.0885
1909-08-16, 0.8295
1909-09-16, 0.33669
1909-10-16, 1.2225
1909-11-16, 1.2574
1909-12-16, 1.9947
1910-01-16, 1.4341
1910-02-15, 0.71208
1910-03-16, 0.68607
1910-04-16, 0.4134
1910-05-16, 0.12969
1910-06-16, -0.6774
1910-07-16, -0.79966
1910-08-16, 0.021597
1910-09-16, 0.18554
1910-10-16, 0.86505
1910-11-16, 0.72882
1910-12-16, -0.23496
1911-01-16, 1.2309
1911-02-15, 1.1261
1911-03-16, 1.4806
1911-04-16, 1.5145
1911-05-16, 1.5844
1911-06-16, 1.8756
1911-07-16, 1.5502
1911-08-16, 1.8101
1911-09-16, 1.4355
1911-10-16, 1.4707
1911-11-16, 0.49305
1911-12-16, -0.13097
1912-01-16, -0.80439
1912-02-15, -1.7154
1912-03-16, -0.36907
1912-04-16, 0.017388
1912-05-16, 0.38969
1912-06-16, 0.50998
1912-07-16, 1.0792
1912-08-16, 1.9121
1912-09-16, 1.4852
1912-10-16, 1.1675
1912-11-16, 0.067409
1912-12-16, -1.0159
1913-01-16, -0.93821
1913-02-15, -0.40569
1913-03-16, -0.69445
1913-04-16, -0.79735
1913-05-16, -0.52347
1913-06-16, 0.088112
1913-07-16, 0.27801
1913-08-16, 0.021597
1913-09-16, 0.6092
1913-10-16, 0.50801
1913-11-16, 1.0271
1913-12-16, 0.56501
1914-01-16, 1.7862
1914-02-15, 1.5582
1914-03-16, 1.1692
1914-04-16, 1.1757
1914-05-16, 1.0323
1914-06-16, 1.0751
1914-07-16, -0.02792
1914-08-16, -0.23923
1914-09-16, 0.85635
1914-10-16, 1.3006
1914-11-16, -0.027952
1914-12-16, 0.58062
1915-01-16, 0.63669
1915-02-15, 1.3652
1915-03-16, 0.91316
1915-04-16, 1.0826
1915-05-16, 1.418
1915-06-16, 1.2252
1915-07-16, 1.283
1915-08-16, 0.34847
1915-09-16, 1.2789
1915-10-16, 0.16271
1915-11-16, -1.2027
1915-12-16, -0.62616
1916-01-16, 0.95742
1916-02-15, 0.56762
1916-03-16, 0.37757
1916-04-16, 0.32126
1916-05-16, 0.4598
1916-06-16, 0.40742
1916-07-16, -0.81365
1916-08-16, -0.23923
1916-09-16, 0.60106
1916-10-16, 2.0231
1916-11-16, 1.4848
1916-12-16, 1.9325
1917-01-16, 1.3368
1917-02-15, 1.124
1917-03-16, 0.46615
1917-04-16, 0.017388
1917-05-16, 0.27687
1917-06-16, -0.5404
1917-07-16, -0.66014
1917-08-16, -1.0319
1917-09-16, -0.82791
1917-10-16, -1.5023
1917-11-16, -1.9769
1917-12-16, -2.0466
1918-01-16, -2.0678
1918-02-15, -0.65752
1918-03-16, 0.439
1918-04-16, 0.37548
1918-05-16, 0.61532
1918-06-16, 0.97146
1918-07-16, 1.5086
1918-08-16, 1.0876
1918-09-16, 0.51838
1918-10-16, 1.1429
1918-11-16, 1.3888
1918-12-16, 1.039
1919-01-16, -0.014086
1919-02-15, 0.067521
1919-03-16, -0.21004
1919-04-16, -0.37639
1919-05-16, -0.56743
1919-06-16, -0.63836
1919-07-16, -0.14077
1919-08-16, -0.3725
1919-09-16, -0.41973
1919-10-16, -0.058178
1919-11-16, -0.9852
1919-12-16, -0.64533
1920-01-16, -1.0815
1920-02-15, -0.69172
1920-03-16, -0.19586
1920-04-16, -0.16352
1920-05-16, -0.026549
1920-06-16, 0.09489
1920-07-16, 0.53462
1920-08-16, 0.57951
1920-09-16, -0.22913
1920-10-16, 0.038041
1920-11-16, 0.044611
1920-12-16, -0.34442
1921-01-16, 0.33952
1921-02-15, 0.00025512
1921-03-16, -0.18321
1921-04-16, -0.40549
1921-05-16, -0.051398
1921-06-16, 0.0025066
1921-07-16, -0.50783
1921-08-16, -0.17015
1921-09-16, 0.24274
1921-10-16, 0.589
1921-11-16, -1.0244
1921-12-16, 0.6091
1922-01-16, 0.90276
1922-02-15, 1.0514
1922-03-16, 1.036
1922-04-16, 0.96342
1922-05-16, 1.1095
1922-06-16, 0.5968
1922-07-16, 0.38936
1922-08-16, -0.003066
1922-09-16, -1.2724
1922-10-16, -1.2762
1922-11-16, -0.60389
1922-12-16, 0.54935
1923-01-16, 0.2539
1923-02-15, -0.17456
1923-03-16, -0.58841
1923-04-16, -0.10396
1923-05-16, -0.32512
1923-06-16, -0.72479
1923-07-16, -0.71864
1923-08-16, -0.10326
1923-09-16, 1.2318
1923-10-16, 0.058618
1923-11-16, -0.59421
1923-12-16, -1.2831
1924-01-16, -1.6629
1924-02-15, -2.4536
1924-03-16, -1.9253
1924-04-16, -1.8069
1924-05-16, -1.622
1924-06-16, -1.3892
1924-07-16, -0.94625
1924-08-16, -0.13476
1924-09-16, -1.2278
1924-10-16, -0.81147
1924-11-16, -0.54575
1924-12-16, -0.51865
1925-01-16, -1.0974
1925-02-15, -1.2751
1925-03-16, -0.74271
1925-04-16, -0.70459
1925-05-16, -0.39086
1925-06-16, -0.3125
1925-07-16, 0.18105
1925-08-16, 0.74571
1925-09-16, 0.8797
1925-10-16, 0.88097
1925-11-16, -0.0625
1925-12-16, -0.39618
1926-01-16, -0.70734
1926-02-15, -0.53796
1926-03-16, -0.98384
1926-04-16, -0.33877
1926-05-16, -0.34363
1926-06-16, -0.31031
1926-07-16, -0.071909
1926-08-16, -0.25291
1926-09-16, 0.73127
1926-10-16, -1.856
1926-11-16, 0.72054
1926-12-16, 0.44509
1927-01-16, 0.15903
1927-02-15, 0.99421
1927-03-16, 0.85274
1927-04-16, 0.87033
1927-05-16, 0.27564
1927-06-16, 0.39871
1927-07-16, 0.62204
1927-08-16, -0.39289
1927-09-16, -0.58469
1927-10-16, 0.084219
1927-11-16, 0.48953
1927-12-16, 0.46636
1928-01-16, -0.38243
1928-02-15, -0.49791
1928-03-16, -0.53241
1928-04-16, -1.0298
1928-05-16, -1.0581
1928-06-16, -1.2311
1928-07-16, -0.80712
1928-08-16, -0.74943
1928-09-16, -1.581
1928-10-16, -1.4508
1928-11-16, -0.6271
1928-12-16, -0.25042
1929-01-16, -0.45651
1929-02-15, -0.68792
1929-03-16, -0.50143
1929-04-16, -0.30497
1929-05-16, -0.66932
1929-06-16, -0.86289
1929-07-16, -0.79873
1929-08-16, -0.75875
1929-09-16, -1.0811
1929-10-16, -2.5213
1929-11-16, -2.2404
1929-12-16, -2.3901
1930-01-16, -1.5447
1930-02-15, -1.7083
1930-03-16, -1.2477
1930-04-16, -1.155
1930-05-16, -0.50376
1930-06-16, -0.05031
1930-07-16, -0.52161
1930-08-16, -0.14206
1930-09-16, -0.4073
1930-10-16, -0.52298
1930-11-16, -0.8419
1930-12-16, -1.4938
1931-01-16, -0.79624
1931-02-15, -0.56041
1931-03-16, -1.2951
1931-04-16, -1.2535
1931-05-16, -1.3679
1931-06-16, -0.78811
1931-07-16, -1.4254
1931-08-16, -2.0878
1931-09-16, -1.6735
1931-10-16, -1.9645
1931-11-16, -0.39992
1931-12-16, 1.3802
1932-01-16, 1.2246
1932-02-15, 1.3306
1932-03-16, 0.88295
1932-04-16, 0.82456
1932-05-16, 0.59299
1932-06-16, -0.43134
1932-07-16, -0.56949
1932-08-16, -1.5017
1932-09-16, -0.95978
1932-10-16, -1.0807
1932-11-16, -1.666
1932-12-16, -1.2288
1933-01-16, 0.23275
1933-02-15, -0.35103
1933-03-16, -0.84754
1933-04-16, -0.86394
1933-05-16, -0.3844
1933-06-16, -0.2994
1933-07-16, -1.5329
1933-08-16, -1.2104
1933-09-16, -0.45502
1933-10-16, -0.23901
1933-11-16, -1.4029
1933-12-16, -0.77965
1934-01-16, -0.90084
1934-02-15, -0.68697
1934-03-16, -1.3948
1934-04-16, -1.7326
1934-05-16, -1.4921
1934-06-16, -1.5608
1934-07-16, -1.5273
1934-08-16, -2.2485
1934-09-16, -2.0065
1934-10-16, -0.073936
1934-11-16, 1.3253
1934-12-16, 1.0918
1935-01-16, 1.2147
1935-02-15, 0.94441
1935-03-16, 1.1244
1935-04-16, 1.1543
1935-05-16, 0.85782
1935-06-16, 0.65033
1935-07-16, 0.43528
1935-08-16, 0.88241
1935-09-16, 0.5083
1935-10-16, -0.55613
1935-11-16, -0.59421
1935-12-16, -0.74595
1936-01-16, -1.1981
1936-02-15, 0.3559
1936-03-16, 0.1525
1936-04-16, -0.0053778
1936-05-16, -0.054767
1936-06-16, 0.069759
1936-07-16, 0.50584
1936-08-16, -1.3488
1936-09-16, -1.8559
1936-10-16, -0.97817
1936-11-16, -1.2606
1936-12-16, 0.58581
1937-01-16, 0.89635
1937-02-15, 1.1893
1937-03-16, 1.3916
1937-04-16, 1.1154
1937-05-16, 1.242
1937-06-16, 0.76122
1937-07-16, 0.59273
1937-08-16, 0.046103
1937-09-16, -1.6945
1937-10-16, -2.1961
1937-11-16, -1.9449
1937-12-16, -0.80917
1938-01-16, -0.70324
1938-02-15, 0.63269
1938-03-16, 1.432
1938-04-16, 1.5278
1938-05-16, 1.632
1938-06-16, 1.5862
1938-07-16, 1.8981
1938-08-16, 1.6323
1938-09-16, 0.14253
1938-10-16, -0.53955
1938-11-16, -0.98707
1938-12-16, -0.63849
1939-01-16, -0.39477
1939-02-15, -0.59704
1939-03-16, -0.31827
1939-04-16, -0.52095
1939-05-16, -0.31731
1939-06-16, -0.53072
1939-07-16, -0.72608
1939-08-16, -0.64871
1939-09-16, -0.99384
1939-10-16, -0.63367
1939-11-16, -1.0113
1939-12-16, -1.2089
1940-01-16, -0.3886
1940-02-15, 0.2312
1940-03-16, -0.25514
1940-04-16, -0.13018
1940-05-16, -0.052745
1940-06-16, 0.11111
1940-07-16, -0.3177
1940-08-16, -1.0903
1940-09-16, -0.88956
1940-10-16, -1.147
1940-11-16, -0.93832
1940-12-16, 0.80731
1941-01-16, 1.254
1941-02-15, 1.607
1941-03-16, 1.85
1941-04-16, 2.0353
1941-05-16, 2.0872
1941-06-16, 1.9534
1941-07-16, 1.9721
1941-08-16, 1.8706
1941-09-16, 1.4915
1941-10-16, 0.69568
1941-11-16, 0.23811
1941-12-16, 1.533
1942-01-16, 0.78183
1942-02-15, 0.17199
1942-03-16, -0.12787
1942-04-16, 0.16711
1942-05-16, 0.29587
1942-06-16, -0.6009
1942-07-16, -0.41822
1942-08-16, 0.19528
1942-09-16, 0.77573
1942-10-16, -0.71695
1942-11-16, -0.7292
1942-12-16, -0.72024
1943-01-16, 0.98084
1943-02-15, 0.74341
1943-03-16, 0.89763
1943-04-16, 0.89901
1943-05-16, 0.86752
1943-06-16, 0.96599
1943-07-16, 0.079914
1943-08-16, 0.30795
1943-09-16, -0.83004
1943-10-16, -1.4807
1943-11-16, -1.3958
1943-12-16, -0.21529
1944-01-16, -0.55636
1944-02-15, 0.48651
1944-03-16, 0.29027
1944-04-16, 0.29805
1944-05-16, 0.50498
1944-06-16, 0.18863
1944-07-16, 0.63975
1944-08-16, -0.44155
1944-09-16, -0.11085
1944-10-16, -0.83093
1944-11-16, 0.84588
1944-12-16, 0.051163
1945-01-16, -0.73088
1945-02-15, 0.123
1945-03-16, 0.47573
1945-04-16, 0.35031
1945-05-16, -0.14671
1945-06-16, 0.073163
1945-07-16, 0.5776
1945-08-16, 0.1425
1945-09-16, -1.03
1945-10-16, -0.018968
1945-11-16, -0.36877
1945-12-16, 0.1982
1946-01-16, -0.4771
1946-02-15, -0.71842
1946-03-16, -0.29917
1946-04-16, -0.60892
1946-05-16, -0.43625
1946-06-16, -0.85231
1946-07-16, -0.42277
1946-08-16, -0.030258
1946-09-16, -1.0385
1946-10-16, -0.51746
1946-11-16, 1.1577
1946-12-16, 1.0804
1947-01-16, 0.21441
1947-02-15, -0.27094
1947-03-16, -0.4282
1947-04-16, -0.76305
1947-05-16, -1.5589
1947-06-16, -1.6609
1947-07-16, -1.5994
1947-08-16, -1.3873
1947-09-16, -1.6441
1947-10-16, -1.2103
1947-11-16, -1.2964
1947-12-16, -1.4088
1948-01-16, -1.7683
1948-02-15, -2.0345
1948-03-16, -1.3064
1948-04-16, -0.8962
1948-05-16, -0.61308
1948-06-16, -0.38347
1948-07-16, 0.30343
1948-08-16, 0.82431
1948-09-16, 0.53512
1948-10-16, -0.63089
1948-11-16, -1.4239
1948-12-16, -0.90486
1949-01-16, -0.95635
1949-02-15, -0.92672
1949-03-16, -0.42117
1949-04-16, -0.5917
1949-05-16, -0.18191
1949-06-16, -0.33438
1949-07-16, -0.11277
1949-08-16, 0.077374
1949-09-16, -0.69434
1949-10-16, -0.34738
1949-11-16, -0.87604
1949-12-16, -0.47285
1950-01-16, -0.26853
1950-02-15, -0.33564
1950-03-16, -0.53082
1950-04-16, -0.54992
1950-05-16, -0.42108
1950-06-16, -0.54935
1950-07-16, -0.70377
1950-08-16, -0.68041
1950-09-16, 0.051303
1950-10-16, 0.73804
1950-11-16, 0.50009
1950-12-16, -0.14643
1951-01-16, -0.061268
1951-02-15, -0.39746
1951-03-16, -0.93848
1951-04-16, -0.82563
1951-05-16, -0.86822
1951-06-16, -0.58295
1951-07-16, -0.82951
1951-08-16, -0.41205
1951-09-16, 0.29906
1951-10-16, -0.28762
1951-11-16, -0.101
1951-12-16, 0.62972
1952-01-16, 1.4875
1952-02-15, 0.90618
1952-03-16, 1.3196
1952-04-16, 1.3507
1952-05-16, 1.2719
1952-06-16, 1.0864
1952-07-16, 0.45874
1952-08-16, 1.1139
1952-09-16, -0.29215
1952-10-16, -1.2186
1952-11-16, 0.37894
1952-12-16, 1.0632
1953-01-16, 0.44017
1953-02-15, -0.31668
1953-03-16, -0.56755
1953-04-16, -0.30067
1953-05-16, -0.65301
1953-06-16, -1.2356
1953-07-16, -1.2674
1953-08-16, -0.50481
1953-09-16, 0.068557
1953-10-16, -1.1608
1953-11-16, -0.21903
1953-12-16, -1.1108
1954-01-16, -0.16548
1954-02-15, -0.50534
1954-03-16, -0.07474
1954-04-16, -0.040456
1954-05-16, -0.29959
1954-06-16, 0.097598
1954-07-16, -0.47391
1954-08-16, 0.086587
1954-09-16, -0.98107
1954-10-16, -1.3556
1954-11-16, -0.85139
1954-12-16, -0.71481
1955-01-16, 0.22407
1955-02-15, -0.16058
1955-03-16, -0.57076
1955-04-16, -0.24366
1955-05-16, -0.10085
1955-06-16, -0.054503
1955-07-16, -0.5161
1955-08-16, -0.28539
1955-09-16, 0.66223
1955-10-16, -0.018967
1955-11-16, -0.45637
1955-12-16, 0.7714
1956-01-16, 0.89234
1956-02-15, 0.50563
1956-03-16, -0.097211
1956-04-16, 0.24172
1956-05-16, 0.35516
1956-06-16, -0.33511
1956-07-16, -0.79593
1956-08-16, -0.37505
1956-09-16, 0.60595
1956-10-16, 0.061183
1956-11-16, -1.2731
1956-12-16, -1.5345
1957-01-16, -0.8978
1957-02-15, -0.86654
1957-03-16, -0.80777
1957-04-16, -0.70762
1957-05-16, -0.18676
1957-06-16, 0.08404
1957-07-16, -0.25673
1957-08-16, -0.27412
1957-09-16, -0.049671
1957-10-16, 0.19521
1957-11-16, -0.51081
1957-12-16, 0.14016
1958-01-16, 0.18436
1958-02-15, 0.90559
1958-03-16, 1.3275
1958-04-16, 1.5225
1958-05-16, 1.5511
1958-06-16, 1.5149
1958-07-16, 1.7992
1958-08-16, 1.7338
1958-09-16, 1.6649
1958-10-16, -0.20677
1958-11-16, -0.61937
1958-12-16, -1.3933
1959-01-16, -1.4284
1959-02-15, -0.89465
1959-03-16, -1.7323
1959-04-16, -1.537
1959-05-16, -1.3594
1959-06-16, -0.94608
1959-07-16, -0.97709
1959-08-16, -1.9377
1959-09-16, -0.86404
1959-10-16, -1.3719
1959-11-16, -1.7825
1959-12-16, -1.6079
1960-01-16, -1.0306
1960-02-15, -0.58481
1960-03-16, -0.93848
1960-04-16, -0.64948
1960-05-16, -0.44348
1960-06-16, -0.24216
1960-07-16, -0.44557
1960-08-16, -0.90213
1960-09-16, -0.81304
1960-10-16, -1.5294
1960-11-16, 1.0998
1960-12-16, 0.25589
1961-01-16, -0.24295
1961-02-15, -0.917
1961-03-16, -1.1193
1961-04-16, -1.2873
1961-05-16, -2.0017
1961-06-16, -1.6997
1961-07-16, -1.6869
1961-08-16, -1.2131
1961-09-16, -0.9534
1961-10-16, -0.80035
1961-11-16, 0.10904
1961-12-16, -0.048153
1962-01-16, -0.1178
1962-02-15, 1.5966
1962-03-16, 1.3324
1962-04-16, 1.1855
1962-05-16, 1.0095
1962-06-16, 1.1342
1962-07-16, 1.4617
1962-08-16, -0.76675
1962-09-16, -0.7812
1962-10-16, 0.27659
1962-11-16, -0.44275
1962-12-16, -1.1349
1963-01-16, -1.249
1963-02-15, -0.72224
1963-03-16, -0.46509
1963-04-16, -0.10877
1963-05-16, 0.26825
1963-06-16, 0.66623
1963-07-16, 1.0469
1963-08-16, 1.1682
1963-09-16, 1.7121
1963-10-16, 1.7509
1963-11-16, 1.784
1963-12-16, 0.44376
1964-01-16, -0.048192
1964-02-15, -0.85493
1964-03-16, -1.1202
1964-04-16, -1.2512
1964-05-16, -1.5512
1964-06-16, -1.0233
1964-07-16, -0.94625
1964-08-16, 0.048428
1964-09-16, 0.43667
1964-10-16, 0.89876
1964-11-16, 0.94331
1964-12-16, 0.87331
1965-01-16, 0.28547
1965-02-15, -0.38468
1965-03-16, -0.38147
1965-04-16, 0.18243
1965-05-16, -0.058814
1965-06-16, -0.11639
1965-07-16, 0.26763
1965-08-16, 1.0432
1965-09-16, 1.7316
1965-10-16, -0.23632
1965-11-16, 2.0278
1965-12-16, 1.8627
1966-01-16, 1.0567
1966-02-15, 0.61053
1966-03-16, -0.018088
1966-04-16, -0.1136
1966-05-16, -1.186
1966-06-16, -1.5833
1966-07-16, -1.5929
1966-08-16, -1.6401
1966-09-16, -0.88956
1966-10-16, -0.62812
1966-11-16, 0.38435
1966-12-16, 1.2264
1967-01-16, 1.1031
1967-02-15, 0.41655
1967-03-16, 0.40171
1967-04-16, 1.1506
1967-05-16, 0.90823
1967-06-16, 0.61477
1967-07-16, 0.49618
1967-08-16, 1.2823
1967-09-16, 1.8573
1967-10-16, -0.65586
1967-11-16, 0.76503
1967-12-16, -0.0061286
1968-01-16, -0.3886
1968-02-15, -0.56697
1968-03-16, -0.59403
1968-04-16, -0.4884
1968-05-16, -0.99208
1968-06-16, -0.81756
1968-07-16, -0.57964
1968-08-16, -0.16402
1968-09-16, -0.4967
1968-10-16, 0.82072
1968-11-16, 0.71556
1968-12-16, 0.44109
1969-01-16, 1.8792
1969-02-15, 2.124
1969-03-16, 1.7993
1969-04-16, 1.7212
1969-05-16, 1.7252
1969-06-16, 1.881
1969-07-16, 1.2919
1969-08-16, -0.035006
1969-09-16, 0.79238
1969-10-16, 0.1046
1969-11-16, -0.049052
1969-12-16, -1.0572
1970-01-16, -0.78298
1970-02-15, -0.72893
1970-03-16, -0.6465
1970-04-16, -0.75164
1970-05-16, -0.84264
1970-06-16, -0.48611
1970-07-16, -0.64623
1970-08-16, -0.58169
1970-09-16, -1.427
1970-10-16, -1.4427
1970-11-16, 0.5438
1970-12-16, 1.1065
1971-01-16, 0.3649
1971-02-15, -0.18683
1971-03-16, -0.44387
1971-04-16, -0.39238
1971-05-16, -0.59907
1971-06-16, -1.0944
1971-07-16, -0.89019
1971-08-16, -0.40566
1971-09-16, 0.26101
1971-10-16, 0.17524
1971-11-16, -0.8855
1971-12-16, 0.57021
1972-01-16, -0.2542
1972-02-15, -0.77012
1972-03-16, -1.3029
1972-04-16, -1.3737
1972-05-16, -1.3525
1972-06-16, -2.1111
1972-07-16, -2.0092
1972-08-16, -1.8675
1972-09-16, -1.1237
1972-10-16, -0.27139
1972-11-16, 1.4583
1972-12-16, 0.85631
1973-01-16, 1.3455
1973-02-15, 1.6074
1973-03-16, 1.5652
1973-04-16, 1.3821
1973-05-16, 0.99044
1973-06-16, 1.0746
1973-07-16, 0.75702
1973-08-16, 0.021597
1973-09-16, -0.82579
1973-10-16, -0.25788
1973-11-16, 0.55075
1973-12-16, 0.5034
1974-01-16, 1.1718
1974-02-15, 0.42385
1974-03-16, 0.76856
1974-04-16, 0.64479
1974-05-16, 0.41385
1974-06-16, 0.42846
1974-07-16, -0.29074
1974-08-16, 0.66133
1974-09-16, -0.35364
1974-10-16, 0.59786
1974-11-16, 0.28607
1974-12-16, 1.0216
1975-01-16, -0.050203
1975-02-15, 0.20213
1975-03-16, 0.53996
1975-04-16, 0.42279
1975-05-16, 0.46384
1975-06-16, 0.11785
1975-07-16, 0.82607
1975-08-16, 0.92244
1975-09-16, 0.51503
1975-10-16, 0.39899
1975-11-16, -0.15121
1975-12-16, -1.1902
1976-01-16, -1.8488
1976-02-15, -1.3608
1976-03-16, -1.475
1976-04-16, -1.3768
1976-05-16, -1.244
1976-06-16, -0.89389
1976-07-16, -0.16978
1976-08-16, -0.52039
1976-09-16, 1.0593
1976-10-16, 1.0984
1976-11-16, 0.64679
1976-12-16, -0.03834
1977-01-16, -0.20009
1977-02-15, -1.1938
1977-03-16, -1.7977
1977-04-16, -1.9494
1977-05-16, -1.4269
1977-06-16, -1.0482
1977-07-16, -1.2404
1977-08-16, -0.19225
1977-09-16, 0.091458
1977-10-16, 0.66993
1977-11-16, -0.86846
1977-12-16, 0.43442
1978-01-16, 1.1164
1978-02-15, 1.6954
1978-03-16, 1.9359
1978-04-16, 2.0841
1978-05-16, 2.1039
1978-06-16, 1.977
1978-07-16, 1.9588
1978-08-16, 1.4599
1978-09-16, 0.849
1978-10-16, -0.66974
1978-11-16, 0.60592
1978-12-16, 0.31046
1979-01-16, 0.67144
1979-02-15, 0.96721
1979-03-16, 0.9552
1979-04-16, 0.84514
1979-05-16, 0.61587
1979-06-16, 0.61534
1979-07-16, 0.38087
1979-08-16, -0.018413
1979-09-16, -1.6756
1979-10-16, -1.017
1979-11-16, -0.89307
1979-12-16, -0.90091
1980-01-16, 0.14731
1980-02-15, 0.87015
1980-03-16, 0.97773
1980-04-16, 0.86648
1980-05-16, 1.0601
1980-06-16, 1.2409
1980-07-16, 1.085
1980-08-16, 0.63501
1980-09-16, 0.56004
1980-10-16, 0.061184
1980-11-16, -1.2027
1980-12-16, -1.5587
1981-01-16, -1.1142
1981-02-15, -1.3428
1981-03-16, -0.36598
1981-04-16, -0.24154
1981-05-16, -0.025879
1981-06-16, 0.14069
1981-07-16, 0.052137
1981-08-16, 0.43804
1981-09-16, -1.2363
1981-10-16, -1.1387
1981-11-16, -0.64642
1981-12-16, -0.73107
1982-01-16, -0.34954
1982-02-15, -0.69077
1982-03-16, 0.44627
1982-04-16, 0.64533
1982-05-16, 0.66681
1982-06-16, 1.0321
1982-07-16, 1.1685
1982-08-16, 1.794
1982-09-16, 1.6173
1982-10-16, 1.3977
1982-11-16, 2.1303
1982-12-16, 1.5213
1983-01-16, 1.7796
1983-02-15, 1.7076
1983-03-16, 1.8484
1983-04-16, 1.9733
1983-05-16, 1.7396
1983-06-16, 1.8546
1983-07-16, 1.712
1983-08-16, 1.8192
1983-09-16, 1.454
1983-10-16, 0.93973
1983-11-16, 1.5515
1983-12-16, 1.5016
1984-01-16, 0.49777
1984-02-15, -0.30139
1984-03-16, -0.87748
1984-04-16, -1.085
1984-05-16, -1.8096
1984-06-16, -2.1356
1984-07-16, -1.9836
1984-08-16, -1.7263
1984-09-16, -1.4037
1984-10-16, -1.1056
1984-11-16, 0.67714
1984-12-16, 0.94529
1985-01-16, 0.30925
1985-02-15, -0.15448
1985-03-16, -0.18693
1985-04-16, -0.5462
1985-05-16, -0.92703
1985-06-16, -1.3411
1985-07-16, -1.3214
1985-08-16, -1.1394
1985-09-16, -1.3466
1985-10-16, -0.71139
1985-11-16, 0.79437
1985-12-16, 0.11936
1986-01-16, -0.23989
1986-02-15, 0.41216
1986-03-16, 0.68824
1986-04-16, 0.61353
1986-05-16, 0.11487
1986-06-16, 0.3668
1986-07-16, 0.82148
1986-08-16, 0.4452
1986-09-16, 0.19668
1986-10-16, 0.027721
1986-11-16, 0.1467
1986-12-16, -0.37801
1987-01-16, -0.58208
1987-02-15, -0.73371
1987-03-16, -0.86333
1987-04-16, -1.0554
1987-05-16, -1.049
1987-06-16, -0.7851
1987-07-16, -0.56949
1987-08-16, -0.17995
1987-09-16, -0.82366
1987-10-16, 0.81258
1987-11-16, 1.3927
1987-12-16, 1.374
1988-01-16, 0.72712
1988-02-15, 0.2654
1988-03-16, -0.26043
1988-04-16, -0.15029
1988-05-16, -0.54322
1988-06-16, -0.78661
1988-07-16, -0.81644
1988-08-16, -0.40821
1988-09-16, 0.67176
1988-10-16, -0.53678
1988-11-16, -0.16476
1988-12-16, 0.43175
1989-01-16, -0.34749
1989-02-15, -0.49791
1989-03-16, -0.79455
1989-04-16, -0.98723
1989-05-16, -0.97997
1989-06-16, -1.3982
1989-07-16, -1.1639
1989-08-16, -1.1694
1989-09-16, -0.36393
1989-10-16, 0.589
1989-11-16, -0.24233
1989-12-16, -1.24
1990-01-16, -0.94728
1990-02-15, -1.1977
1990-03-16, -1.8022
1990-04-16, -1.9397
1990-05-16, -1.4952
1990-06-16, -1.0996
1990-07-16, -1.3037
1990-08-16, -1.2555
1990-09-16, -0.55949
1990-10-16, -0.60872
1990-11-16, -1.1955
